,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
573658,574513,"['GN0401', 'GN2503', 'GN0403', 'GN2501']",20190313,Spring,10260433,[439341],내연인,GN2500,['박봄'],574513
573668,574523,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100401,Secret Time,844351,[435121],Magic,GN2500,['시크릿'],574523
573894,574750,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20130520,hyde,2185649,[672560],어둠 속을 밝혀줘,GN2500,['VIXX (빅스)'],574750
573959,574816,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130219,SHINee The 3rd Album Chapter 1. `Dream Girl - The Misconceptions Of You`,2175668,[247639],Runaway,GN2500,['SHINee (샤이니)'],574816
574290,575148,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20011010,그림자,5935,[101266],Game,GN2500,['K-Pop'],575148
574334,575192,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140217,뛰뛰빵빵,2233451,"[30599, 648052, 672293]",Hello Mello,GN2500,"['이민혁 (HUTA)', '정일훈', '프니엘 (PENIEL)']",575192
574336,575194,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160926,Pink Revolution,10000879,[534360],내가 설렐 수 있게,GN2500,['Apink (에이핑크)'],575194
574474,575332,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20130429,전원일기,2183353,[721792],전원일기 (Electronic) (Feat. 이단옆차기 & 태운),GN2500,['티아라 N4'],575332
574487,575345,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20150716,Pink MEMORY,2329610,[534360],Dejavu,GN2500,['Apink (에이핑크)'],575345
574518,575376,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20110721,Over The Top,1339753,[476181],Amazing,GN2500,['인피니트'],575376
574566,575424,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20180815,김형석 with Friends Pop & Pop Collaboration #1 Ken(VIXX) X Bicha,10194528,[673449],늦은 후회,GN2500,['켄(KEN)'],575424
574703,575562,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20121024,Dancing Queen,2161046,[685904],Dancing Queen,GN2500,['크레용팝'],575562
574731,575590,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20151022,RUSH DIGITAL REPACKAGE `HERO`,2646190,[791216],Broken Heart,GN2500,['몬스타엑스'],575590
574762,575621,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20030811,Run Away,32416,[101448],소년이여! 용기를 가져라! (Up Front),GN2500,['JTL'],575621
574801,575660,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20020401,No. 1,16305,[2165],Day,GN2500,['보아 (BoA)'],575660
574821,575680,"['GN2502', 'GN2501', 'GN0302', 'GN2504', 'GN0301']",20191024,NEO CITY : SEOUL &#8211; The Origin &#8211; The 1st Live Album,10342846,[991413],Simon Says,GN2500,['NCT 127'],575680
574822,575681,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20140708,Chapter 8,2263804,[100007],우리가 사는 이야기 (Feat. 메건리),GN2500,['god'],575681
574890,575750,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20030531,Atlantis Princess,40234,[2165],사랑해요 (So Much In Love),GN2500,['보아 (BoA)'],575750
575003,575863,"['GN2503', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20181205,I`M YOURS,10229277,[783462],흐르는 이 노래가 멈추고 나면 (Heal Song),GN2500,['라붐 (LABOUM)'],575863
575040,575900,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20010501,Forever,2251,[100008],멤버 인사말 (Opening Ment),GN2500,['H.O.T.'],575900
575201,576061,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20180920,Alone In The City,10206543,[1284664],약속해 우리 (July 7th),GN2500,['드림캐쳐'],576061
575238,576098,"['GN2503', 'GN2501', 'GN0101', 'GN2505']",20180312,My Blossom,10146936,[490981],My Blossom (Inst.),GN2500,['소유 (SOYOU)'],576098
575255,576115,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20150917,종현 소품집 `이야기 Op.1`,2640645,[544520],미안해 (I`m sorry),GN2500,['종현 (JONGHYUN)'],576115
575360,576220,"['GN2502', 'GN2505', 'GN2501', 'GN0101', 'GN0103']",19960210,Seotaji And Boys Good Bye Best Album,4068,[100161],너와 함께한 시간속에서,GN2500,['서태지와 아이들'],576220
575472,576332,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171108,Act.3 Chococo Factory,10109665,[982876],Lucky,GN2500,['구구단 (gugudan)'],576332
575484,576344,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190515,WE,10285396,[775197],AH YEAH (아예),GN2500,['WINNER'],576344
575663,576523,"['GN2502', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20010403,Click-B 3,2106,[100070],백전무패 (百戰無敗),GN2500,['클릭비 (Click-B)'],576523
575698,576558,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20170306,Feel`eM,10041603,[647971],언젠가 (SOMEDAY),GN2500,['비투비'],576558
575699,576559,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20170213,YOU NEVER WALK ALONE,10037969,[672375],Not Today,GN2500,['방탄소년단'],576559
575751,576611,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20140120,GOT7 미니앨범 1집 `Got it?`,2226527,[751059],따라와,GN2500,['GOT7 (갓세븐)'],576611
575827,576688,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20170829,Following,10091938,[449401],보라색 (With 이던 Of 펜타곤),GN2500,['현아'],576688
575842,576703,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160614,HAPPY ENDING,2690816,[890286],그 길에서,GN2500,['DIA (다이아)'],576703
575891,576752,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20080522,누난 너무 예뻐 (Replay),382083,[247639],누난 너무 예뻐 (Replay Boom Track),GN2500,['SHINee (샤이니)'],576752
575946,576808,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110718,A Class,1339951,[481481],Breathe,GN2500,['미쓰에이'],576808
575970,576832,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20180206,HYOLYN SET UP TIME #1 내일할래 (To Do List),10136896,[573812],내일할래 (To Do List),GN2500,['효린'],576832
575984,576846,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20140820,DARK&WILD,2275731,[672375],Outro : 그게 말이 돼?,GN2500,['방탄소년단'],576846
576092,576954,"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20001206,Chakra`s Ringing Gingle Bells,813,[100068],Feliz Navida,GN2500,['샤크라'],576954
576114,576976,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140527,ETERNITY,2257549,[672560],기적 (ETERNITY),GN2500,['VIXX (빅스)'],576976
576133,576996,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20150511,2nd Mini Album `27`,2317697,[672262],답가 (Feat. 박윤하),GN2500,['김성규'],576996
576140,577003,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20170529,Dream Part.01,10066305,[945766],너라서,GN2500,['아스트로 (ASTRO)'],577003
576148,577011,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180709,Summer Nights,10183127,[905701],STUCK,GN2500,['TWICE (트와이스)'],577011
576246,577109,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110721,Over The Top,1339753,[476181],3분의1,GN2500,['인피니트'],577109
576249,577112,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20000825,ID; Peace B,457,[2165],ID; Peace B,GN2500,['보아 (BoA)'],577112
576417,577281,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20190228,My Moment,10256041,[875152],BIRD,GN2500,['하성운'],577281
576479,577343,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20181129,THE BOYZ 3rd MINI ALBUM [THE ONLY],10227604,[1816126],No Air,GN2500,['더보이즈 (THE BOYZ)'],577343
576525,577389,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100927,Step Up,1028251,[481481],Step Up,GN2500,['미쓰에이'],577389
576583,577447,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20190314,RE:tro,10261387,[697486],One Love,GN2500,['백퍼센트'],577447
576614,577478,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20161005,1 of 1 - The 5th Album,10003272,[247639],So Amazing (Special Track),GN2500,['SHINee (샤이니)'],577478
576822,577687,"['GN2502', 'GN2501', 'GN0302', 'GN2504', 'GN0301']",20181126,XX,10226163,[742773],시발점,GN2500,['MINO (송민호)'],577687
576945,577810,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20160518,THE CLAN pt.1 `LOST`,2683593,[791216],백설탕,GN2500,['몬스타엑스'],577810
576978,577843,"['GN2502', 'GN0104', 'GN2501', 'GN0101', 'GN2505']",20010809,2001 God Live Concert,1059362,[100007],왜,GN2500,['god'],577843
577006,577871,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20180816,FREE TRAVEL,10194823,[773603],그놈의 사랑,GN2500,['베리굿 (BerryGood)'],577871
577026,577891,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171108,Act.3 Chococo Factory,10109665,[982876],Chococo,GN2500,['구구단 (gugudan)'],577891
577058,577923,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160309,A Delicate Sense,2671006,[686679],Mr. Black,GN2500,['피에스타'],577923
577148,578013,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20020329,Perfect Man,16192,[100078],Fly High,GN2500,['신화'],578013
577207,578072,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20161219,"For Life - 겨울 스페셜 앨범, 2016",10024125,[724619],What I Want For Christmas,GN2500,['EXO'],578072
577223,578088,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20090730,The 3rd Asia Tour Concert `Mirotic` Live Album,620352,[108316],Shape Of Darkside,GN2500,['동방신기 (TVXQ!)'],578088
577272,578137,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150508,Love Emotion,2317463,[727818],I`m So Fine (Feat. 알맹),GN2500,['베스티'],578137
577350,578216,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20100930,`Hello` SHINee The 2nd Album Repackage,1030252,[247639],Love Pain,GN2500,['SHINee (샤이니)'],578216
577411,578277,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20181213,LOVE SHOT - The 5th Album Repackage,10232781,[724619],Gravity,GN2500,['EXO'],578277
577419,578285,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191010,CODE#03 SET ME FREE,10336755,[718807],SET ME FREE,GN2500,['레이디스 코드'],578285
577456,578322,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160321,FLIGHT LOG : DEPARTURE,2674222,[751059],Beggin on my knees,GN2500,['GOT7 (갓세븐)'],578322
577467,578333,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170829,Following,10091938,[449401],DART,GN2500,['현아'],578333
577470,578336,"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20171121,KARD 2nd Mini Album `YOU & ME`,10113160,[1271812],Trust Me (BM&Somin Ver.),GN2500,['카드 (KARD)'],578336
577535,578401,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20180326,SHINHWA TWENTY GIFT SINGLE `All Your Dreams`,10151210,[100078],All Your Dreams (2018) (Inst.),GN2500,['신화'],578401
577605,578471,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20111019,`The Boys` The 3rd Album,2017426,[228069],비타민 (Vitamin),GN2500,['소녀시대 (GIRLS` GENERATION)'],578471
577608,578474,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20151001,Lovelyz8,2639766,[789331],Ah-Choo,GN2500,['러블리즈'],578474
577757,578623,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20030712,3집 Beloved,40235,[101487],바보야,GN2500,['쥬얼리'],578623
578129,578995,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20080313,Baby Baby (소녀시대 Repackage),373315,[228069],Honey (소원),GN2500,['소녀시대 (GIRLS` GENERATION)'],578995
578171,579037,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20040827,Brand New,35399,[100078],나의 전부 Part Ⅱ (My Everything),GN2500,['신화'],579037
578219,579085,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140227,The 7th Album Repackage `수리수리 (Spellbound)`,2236091,[108316],Double Trouble,GN2500,['동방신기 (TVXQ!)'],579085
578257,579123,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20190220,Aside,10253146,[1865968],Clover,GN2500,['윤지성'],579123
578441,579307,"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20131028,Chemistry,2212999,[591031],내일은 없어,GN2500,['트러블메이커'],579307
578454,579320,"['GN2502', 'GN0203', 'GN2501', 'GN2506', 'GN0201']",19990800,Click-B 1st,5167,[100070],Promise,GN2500,['클릭비 (Click-B)'],579320
578545,579412,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130624,여자 대통령,2190068,[482762],Oh! My God!,GN2500,['걸스데이'],579412
578547,579414,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20150112,The 1st Mini Album `BASE`,2298438,[544520],데자-부 (Deja-Boo) (Feat. Zion.T),GN2500,['종현 (JONGHYUN)'],579414
578558,579425,"['GN2503', 'GN2501', 'GN0101', 'GN2505']",20151007,I - The 1st Mini Album,2643740,[236797],스트레스 (Stress),GN2500,['태연 (TAEYEON)'],579425
578704,579572,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170601,"WE, first",10067866,[1704756],나의 별,GN2500,['엘리스 (ELRIS)'],579572
578713,579581,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20170707,Young & Free - SM STATION,10077784,"[715175, 965986]",Young & Free (Inst.),GN2500,"['시우민 (XIUMIN)', '마크 (MARK)']",579581
578719,579587,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20150909,The Red - The 1st Album,2639273,[780066],Oh Boy,GN2500,['Red Velvet (레드벨벳)'],579587
578846,579715,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20190514,그게 좋은거야 (Time with you),10285087,[205880],그게 좋은거야 (Time with you),GN2500,['규현 (KYUHYUN)'],579715
578922,579792,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20120924,Catch Me,2151126,[108316],인생은 빛났다 (Viva),GN2500,['동방신기 (TVXQ!)'],579792
578945,579815,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100330,Shine A Light,842055,[6984],Korean Dream (Feat. 태양),GN2500,['G-DRAGON'],579815
579035,579905,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200318,SKZ2020,10404130,[2006344],MIROH,GN2500,['Stray Kids (스트레이 키즈)'],579905
579060,579930,"['GN0401', 'GN2502', 'GN2501', 'GN0402']",20170816,WHITE NIGHT,10088094,[247621],AMAZIN`,GN2500,['태양'],579930
579089,579959,"['GN2506', 'GN2503', 'GN2501', 'GN0203', 'GN0201']",19991126,Special,5293,[100065],너의 기억,GN2500,['핑클 (Fin.K.L)'],579959
579106,579976,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171012,SF9 3rd Mini Album `Knights of the Sun`,10101834,[1183574],오솔레미오 (O Sole Mio),GN2500,['SF9'],579976
579162,580032,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191021,꿈의 장: MAGIC,10341654,[2632253],Poppin&#39; Star,GN2500,['투모로우바이투게더'],580032
579175,580045,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",19980715,Road Fighter,5359,[100052],Crying Game,GN2500,['젝스키스'],580045
579377,580247,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110613,가면무도회,1305952,[532321],가면무도회,GN2500,['라니아'],580247
579398,580268,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20161031,WELCOME 2 BASTARZ,10010923,[858846],이기적인 걸,GN2500,['블락비 바스타즈'],580268
579456,580326,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150622,Heart Attack,2325321,[686920],심쿵해 (Heart Attack),GN2500,['AOA'],580326
579570,580440,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20060928,BigBang Is V.I.P (Single),328008,[198094],La La La (Inst.),GN2500,['BIGBANG'],580440
579589,580459,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180628,SUMMER DREAM,10180157,[1704756],Focus,GN2500,['엘리스 (ELRIS)'],580459
579592,580462,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20120321,윤일상 작곡가 21주년 기념 앨범 I`m 21 Part.4,2096206,[428821],너만은 모르길,GN2500,['가인'],580462
579627,580497,"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19971101,Welcome To The Sechskies Land,5371,[100052],탈출,GN2500,['젝스키스'],580497
579683,580553,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20130911,"O!RUL8,2?",2200733,[672375],BTS Cypher PT.1,GN2500,['방탄소년단'],580553
579763,580633,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180910,`The Story of Light` Epilogue - The 6th Album,10202682,[247639],JUMP,GN2500,['SHINee (샤이니)'],580633
579807,580677,"['GN0104', 'GN2503', 'GN2501', 'GN0101', 'GN2505']",20070912,The Wonder Years,357386,[217764],Wishing On A Star,GN2500,['원더걸스'],580677
579817,580687,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160710,NCT #127 - The 1st Mini Album,2696324,[991413],소방차 (Fire Truck),GN2500,['NCT 127'],580687
579844,580714,"['GN0401', 'GN2502', 'GN0403', 'GN0402', 'GN2501']",20150518,Odd - The 4th Album,2319050,[247639],Trigger,GN2500,['SHINee (샤이니)'],580714
579949,580819,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180402,바나나 알러지 원숭이,10153893,[2112888],하더라,GN2500,['오마이걸 반하나'],580819
579952,580822,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20181126,XX,10226163,[742773],ㅇ2,GN2500,['MINO (송민호)'],580822
579965,580835,"['GN2502', 'GN2501', 'GN0302', 'GN2504', 'GN0301']",20181126,XX,10226163,[742773],소원이지 (Feat. 유병재),GN2500,['MINO (송민호)'],580835
579990,580860,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140507,The 2nd Mini Album `중독 (Overdose)`,2254734,[625511],중독 (Overdose),GN2500,['EXO-K'],580860
580004,580874,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120924,Catch Me,2151126,[108316],Catch Me,GN2500,['동방신기 (TVXQ!)'],580874
580079,580949,"['GN0104', 'GN2503', 'GN2501', 'GN0101', 'GN2505']",20010711,Surprise,2653,[100016],Sweety Humming,GN2500,['S.E.S.'],580949
580110,580980,"['GN0302', 'GN0303', 'GN0301', 'GN2502', 'GN2501', 'GN2504']",20051101,One Way,308976,[100001],Supa Funk (Feat. 백경),GN2500,['원타임'],580980
580140,581010,"['GN2502', 'GN0104', 'GN2501', 'GN0101', 'GN2505']",20080919,The Fourth Album `MIROTIC`,397972,[108316],넌 나의 노래 (You`re My Melody),GN2500,['동방신기 (TVXQ!)'],581010
580174,581044,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20141211,The 3rd Concert Album `SHINee WORLD III in SEOUL`,2294737,[247639],Kiss Yo,GN2500,['SHINee (샤이니)'],581044
580198,581068,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20190424,봄이 부시게,10277761,[861430],봄이 부시게 (Spring Memories),GN2500,['엔플라잉 (N.Flying)'],581068
580235,581105,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20170331,Would U - SM STATION,10050824,[780066],Would U,GN2500,['Red Velvet (레드벨벳)'],581105
580301,581171,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20110926,`Paradise` (정규 1집 스페셜 리패키지),2015246,[476181],Over The Top,GN2500,['인피니트'],581171
580307,581177,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20150511,2nd Mini Album `27`,2317697,[672262],Kontrol,GN2500,['김성규'],581177
580367,581237,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20180516,N.Flying 4TH MINI ALBUM [HOW ARE YOU?],10167585,[861430],팔불출,GN2500,['엔플라잉 (N.Flying)'],581237
580626,581499,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20190520,Lovelyz 6th Mini Album [Once upon a time],10287665,[789331],Secret Story,GN2500,['러블리즈'],581499
580662,581535,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20070906,떠나라 미스김,357603,[181694],오아시스 (Feat.이재훈),GN2500,['브라운아이드걸스'],581535
580703,581576,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20160502,화양연화 Young Forever,2680573,[672375],Converse High,GN2500,['방탄소년단'],581576
580711,581584,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20160817,CNBLUE COME TOGETHER TOUR DVD,2704580,[450801],신데렐라 (Cinderella),GN2500,['CNBLUE (씨엔블루)'],581584
580813,581686,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20080916,My style,397434,[181694],다시는 사랑 안할래 (MR),GN2500,['브라운아이드걸스'],581686
580819,581692,"['GN2501', 'GN2506', 'GN0201']",20091217,우리 사랑하게 됐어요,744962,"[428821, 434621]",우리 사랑하게 됐어요. (Inst.),GN2500,"['가인', '조권']",581692
580903,581776,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20061110,SS501 S.T 01 NOW,331727,[170541],Unlock (Heavy Edition) (Feat. 김세황) (Hidden Track),GN2500,['SS501'],581776
580946,581819,"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19930606,2집 - 하여가,4059,[100161],마지막 축제,GN2500,['서태지와 아이들'],581819
581009,581883,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20140514,Skool Luv Affair Special Addition,2256072,[672375],등골브레이커,GN2500,['방탄소년단'],581883
581053,581927,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20190603,날씨 좋은 날,10293459,[672392],괜찮아요,GN2500,['산들'],581927
581130,582004,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20170718,THE WAR - The 4th Album,10080589,[724619],다이아몬드 (Diamond),GN2500,['EXO'],582004
581269,582143,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20190226,I made,10255272,[2137482],주세요,GN2500,['(여자)아이들'],582143
581286,582160,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20150325,Midnight Sun,2310822,[787976],Midnight Sun (Inst.),GN2500,['핫샷 (HOTSHOT)'],582160
581388,582262,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120719,NO MERCY,2137723,[623451],마음이 시키는 일,GN2500,['B.A.P'],582262
581510,582384,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140401,어이 (Uh-ee),2247021,[685904],어이 (Uh-ee),GN2500,['크레용팝'],582384
581626,582500,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20200210,THE BOYZ 1ST ALBUM [REVEAL],10386023,[1816126],시간의 숲 (Goodbye),GN2500,['더보이즈 (THE BOYZ)'],582500
581769,582643,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20180910,Muse on Music,10202702,[789331],Destiny (나의 지구),GN2500,['러블리즈'],582643
581828,582702,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180910,`The Story of Light` Epilogue - The 6th Album,10202682,[247639],Drive,GN2500,['SHINee (샤이니)'],582702
581978,582853,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20060811,State Of The Art (Special Edition),324296,[100078],You`re My Everything,GN2500,['신화'],582853
582018,582893,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20190220,NARCISSUS,10253147,[1183574],Fall In Love,GN2500,['SF9'],582893
582030,582905,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20141107,Tough Cookie,2289391,[602056],Tough Cookie (Feat. Don Mills),GN2500,['지코 (ZICO)'],582905
582060,582935,"['GN0401', 'GN2503', 'GN0403', 'GN2501']",20170517,Talk About You,10062426,[673737],Talk About You (Eng Ver.),GN2500,['경리 (나인뮤지스)'],582935
582124,582999,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20121119,Another Me,2166048,[672262],I Need You,GN2500,['김성규'],582999
582180,583055,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191014,Time_Slip - The 9th Album,10335840,[175404],Stay with Me,GN2500,['SUPER JUNIOR (슈퍼주니어)'],583055
582295,583171,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20191007,6IXENSE,10335957,[2640829],이쁨이 지나치면 죄야 죄 (PRETTY),GN2500,['AB6IX (에이비식스)'],583171
582322,583198,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20161205,Seventeen 3rd Mini Album `Going Seventeen`,10020658,[861436],HIGHLIGHT,GN2500,['세븐틴'],583198
582380,583256,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20190213,CLOCK,10250872,[476181],CLOCK,GN2500,['인피니트'],583256
582494,583370,"['GN2502', 'GN0205', 'GN2501', 'GN0201']",20200128,TIMELESS - The 9th Album Repackage,10379994,[175404],The Crown,GN2500,['SUPER JUNIOR (슈퍼주니어)'],583370
582525,583401,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20140410,The Origin,2250447,[476181],눈물만 (Inst.),GN2500,['인피니트'],583401
582572,583448,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120706,BUBIBU,2136600,[534360],BUBIBU (Remix Ver.),GN2500,['Apink (에이핑크)'],583448
582633,583510,"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20170309,PRODUCE 101 - 나야 나 (PICK ME),10044713,[926037],나야 나 (PICK ME),GN2500,['PRODUCE 101'],583510
582672,583549,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130212,ONE SHOT,2174803,[623451],PUNCH,GN2500,['B.A.P'],583549
582675,583552,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20170807,Every DAY6 August,10085703,[894864],좋은걸 뭐 어떡해,GN2500,['DAY6 (데이식스)'],583552
582681,583558,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180328,New Chapter #1 : The Chance of Love - The 8th Album,10152415,[108316],Bounce,GN2500,['동방신기 (TVXQ!)'],583558
582692,583569,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100516,2 Different Tears,892654,[217764],2 Different Tears,GN2500,['원더걸스'],583569
