,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
530552,531343,['GN1101'],20200131,Hurts So Good (feat. ROE) (Streaming Ver.),10383907,[869281],Hurts So Good (feat. ROE),GN2700,['The Him'],531343
532210,533002,['GN1101'],20191001,Late Night Snack Remixes EP,10334007,[2748354],Late Night Snack (Jacker Khan Remix),GN2700,['Filta'],533002
532247,533039,"['GN2701', 'GN2703']",20190402,Hollow (NCS),10268507,[732236],Hollow,GN2700,['Rob Gasser'],533039
533823,534619,"['GN2701', 'GN2703']",20190705,Find Your Harmony Radioshow #161,10303663,[940537],Fauda (FYH161),GN2700,['Yoel Lewis'],534619
533967,534763,['GN2701'],20200403,Moving,10411893,"[2764858, 2020849, 227229]",Moving [edit],GN2700,"['Love Regenerator', 'Eli Brown', 'Calvin Harris']",534763
534182,534978,"['GN2701', 'GN2703']",20190927,Money Talk / Faded,10332629,[2639662],Money Talk (Feat. Que Fieri),GN2700,['Gentlemens Club'],534978
534536,535332,"['GN2701', 'GN2703']",20190906,SOLACE REMIXED,10326247,[39728],Treat You Better (Cassian Remix),GN2700,['RUFUS DU SOL'],535332
534573,535369,"['GN2701', 'GN2703']",20190613,ASOT 917 - A State Of Trance 917,10296288,[483964],The City Sleeps Tonight (ASOT 917),GN2700,['Ben Gold'],535369
534662,535458,"['GN2701', 'GN2703']",20200304,Every Color,10396819,"[943472, 549760]",Every Color,GN2700,"['Louis The Child', 'Foster The People']",535458
535023,535821,['GN2701'],20190410,Oh Baby (Sonny Bass Remix),10271399,[2111716],Oh Baby (Sonny Bass Remix),GN2700,['Seizo'],535821
535321,536120,"['GN2701', 'GN2703', 'GN2704']",20200221,Carte Blanche (Deluxe),10391237,[195400],Butterfly Effect,GN2700,['DJ Snake'],536120
535773,536572,['GN2701'],20191122,Never Never (feat. Indiiana) (cocomo Remix),10354635,[2026656],Never Never (feat. Indiiana) (cocomo Remix),GN2700,['Drenchill'],536572
535871,536670,['GN2701'],20200228,We Are the Young (Raven & Kreyn Remix),10395170,"[782127, 1246542]",We Are the Young (Raven & Kreyn Remix),GN2700,"['Addal', 'Henri PFR']",536670
536406,537205,['GN2701'],20191009,Monsoon,10336149,[731484],Monsoon,GN2700,['David Forbes'],537205
536595,537394,"['GN2701', 'GN2703']",20190122,Stellar,10244042,"[991168, 2621196]",Stellar,GN2700,"['Havok Roth', 'WILDLYF']",537394
536771,537570,['GN2701'],20181207,Fucking Shit Up (Feat. Busta Rhymes) (Remixes),10231120,[727274],Fucking Shit Up (Feat. Busta Rhymes) (Troyboi Remix),GN2700,['Destructo'],537570
538367,539167,"['GN2701', 'GN2703']",20181108,Golden Rule,10219765,"[717779, 1001935]",Golden Rule,GN2700,"['Alaa', 'Sanna Martinez']",539167
539100,539901,"['GN2701', 'GN2704']",20190517,SOS (Laidback Luke Tribute Remix),10286640,[529182],SOS (Laidback Luke Tribute Remix) (Feat. Aloe Blacc),GN2700,['Avicii'],539901
539300,540101,['GN2701'],20200313,Strong Enough (feat. Penelope Calloway) [Kings Of Tomorrow Deluxe Mix],10407288,[107967],Strong Enough (feat. Penelope Calloway) [Kings Of Tomorrow Deluxe Mix],GN2700,['Kings Of Tomorrow'],540101
539955,540757,['GN2701'],20190531,Devil Inside Me (feat. KARRA) (Download Ver.),10292814,"[772152, 775703]",Devil Inside Me (feat. KARRA) [Extended Mix],GN2700,"['Kshmr', 'Kaaze']",540757
540049,540851,"['GN2701', 'GN2703']",20190430,Cawfee,10279393,[1134694],Cawfee,GN2700,['Paul Flint'],540851
540432,541235,"['GN2701', 'GN2703']",20190628,Lies (feat. Luciana),10305538,"[772152, 2645750]",Lies (feat. Luciana),GN2700,"['Kshmr', 'B3RROR']",541235
540621,541424,['GN1101'],20200330,Fragments Of The Soul,10410334,[2855897],Fragments Of The Soul,GN2700,['Deep Koliis'],541424
540838,541642,['GN2701'],20190503,Drunk Me (R3HAB Remix),10280499,[2403507],Drunk Me (R3HAB Remix),GN2700,['Mitchell Tenpenny'],541642
541223,542027,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],The Storm (Feat. Cozi) (Inpetto Remix),GN2700,['Tiesto'],542027
541360,542164,"['GN2701', 'GN2703', 'GN2704']",20190710,Turn It Up Remixes,10304808,[43122],Turn It Up (Dropgun Remix),GN2700,['Armin Van Buuren'],542164
543092,543899,"['GN2701', 'GN2703']",20190402,Shadows (Feat. Brianna),10268092,[1909202],Shadows (Feat. Brianna),GN2700,['Monoir'],543899
543218,544025,"['GN2701', 'GN2703']",20181206,We Are The Light,10229411,[491082],Road Of No Return (Extended Mix) (With Omnia & Seri),GN2700,['Markus Schulz'],544025
543929,544737,"['GN2701', 'GN2704']",20190426,Be Somebody (feat. Kiiara) (Tyron Hapi Remix),10277747,"[487524, 537128]",Be Somebody (feat. Kiiara) (Tyron Hapi Remix),GN2700,"['Steve Aoki', 'Nicky Romero']",544737
545149,545959,"['GN2701', 'GN2704']",20191206,Lost Angeles (Remixes),10360854,[924971],Ain&#39;t The Same (PHZES & Gabe Ceribelli Remix) (feat. CXLOE ),GN2700,['Lost Kings'],545959
545510,546320,"['GN2701', 'GN2703', 'GN2704']",20200221,Carte Blanche (Deluxe),10391237,[195400],Smile (Feat. Bryson Tiller),GN2700,['DJ Snake'],546320
545824,546634,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Rush,GN2700,['Tiesto'],546634
545871,546681,['GN2701'],20200117,Make You Mine (feat. Moa Lisa) (Streaming Ver.),10380019,[1228906],Make You Mine (feat. Moa Lisa),GN2700,['Mike Williams'],546681
546265,547076,"['GN2701', 'GN2703']",20191210,Christmas Days,10362540,[43122],Christmas Days (Feat. Josh Cumbee),GN2700,['Armin Van Buuren'],547076
546319,547130,"['GN2701', 'GN2703', 'GN2704']",20190221,The Melody,10253299,"[2111890, 626831]",The Melody,GN2700,"['NWYR', 'Andrew Rayel']",547130
547085,547900,"['GN2701', 'GN2703']",20181206,Nothing Is Over,10229216,"[469024, 990501, 934412]",Nothing Is Over,GN2700,"['Alexander Popov', 'Natalie Gioia', 'Attila Syah']",547900
548639,549456,"['GN2701', 'GN2703']",20181127,La Nueva Clasica,10226091,[729059],YYZ,GN2700,['GTA'],549456
548760,549578,"['GN2701', 'GN2703', 'GN2704']",20200221,Carte Blanche (Deluxe),10391237,[195400],Magenta Riddim,GN2700,['DJ Snake'],549578
549432,550251,['GN2701'],20190426,WOW,10278035,[829831],WOW,GN2700,['Zara Larsson'],550251
551058,551881,"['GN2701', 'GN2703']",20190114,Crowd Shocka,10241665,[2061970],Crowd Shocka,GN2700,['Growlz'],551881
552155,552979,['GN2701'],20191125,Cross Walking,10356115,[2853256],Cross Walking,GN2700,['Dale'],552979
553569,554394,['GN2701'],20190419,Pillow,10275738,[2631594],Pillow,GN2700,['Rich Edwards'],554394
553711,554536,['GN1101'],20200316,Na Baggi,10404484,[2860167],Na Baggi (On The Buggy),GN2700,['IGRISTIY'],554536
553897,554722,"['GN2701', 'GN2703']",20190822,Resistor,10319991,[2743369],IX IX (Original),GN2700,['999999999'],554722
553947,554772,"['GN2701', 'GN2703']",20180124,Cyber Initiative,10131932,[353327],Cyber Initiative,GN2700,['Digital X'],554772
554011,554836,"['GN2701', 'GN2703']",20190823,Originem (FYH 150 Anthem) (Husman Remix),10320101,[626831],Originem (FYH 150 Anthem) (Husman Remix),GN2700,['Andrew Rayel'],554836
555330,556156,['GN2701'],20191129,On The Drums (Streaming Ver.),10361854,[2639138],On The Drums,GN2700,['Pickle'],556156
555585,556411,"['GN2701', 'GN2703', 'GN2704']",20181019,A State Of Trance Top 20 - October 2018 (Selected by Armin van Buuren) (ADE Special),10213565,"[712209, 914469]",A Thousand Seas (Marcus Santoro Remix),GN2700,"['MaRLo', 'Roxanne Emery']",556411
555721,556547,['GN2701'],20191122,On & On,10354479,"[857335, 2110914]",On & On,GN2700,"['Alok', 'Dynoro']",556547
555831,556657,"['GN2701', 'GN2703']",20181015,We Are The Light,10211769,[491082],We Are The Light (feat. Nikki Flores),GN2700,['Markus Schulz'],556657
556130,556957,['GN2701'],20190405,"Hysteria EP, Vol. 7 (Download Ver.)",10270486,[2636327],Yeah,GN2700,['Norii'],556957
556177,557004,"['GN2701', 'GN2704']",20041214,Guetta Blaster,326961,[182123],Open Your Eyes,GN2700,['David Guetta'],557004
556685,557512,['GN2701'],20200228,Kum (Kedimari Remake),10395531,"[2856781, 2856783]",Kum (Kedimari Remake),GN2700,"['Melis Guven', 'Kedimari']",557512
556765,557593,"['GN2701', 'GN2703', 'GN2704']",20181019,A State Of Trance Top 20 - October 2018 (Selected by Armin van Buuren) (ADE Special),10213565,[722381],Clockwork,GN2700,['Luke Bond'],557593
558343,559171,['GN2701'],20191113,Heart Will Follow,10350963,[327267],Heart Will Follow (Feat. London Thor),GN2700,['Alex Kunnari'],559171
559606,560439,['GN2701'],20200313,One Million (Streaming Ver.),10406152,"[552333, 2860935]",One Million,GN2700,"['Tujamo', 'LOTTEN']",560439
560031,560864,['GN2701'],20200410,Seatbelt (with Denis First) (Radio Edit),10414928,"[1063879, 2645612, 1758903]",Seatbelt (with Denis First) (Radio Edit),GN2700,"['Cat Dealers', 'Denis First', 'Miranda Glory']",560864
560339,561173,"['GN2701', 'GN2703', 'GN2704']",20190408,Live at Tomorrowland Winter 2019,10270927,"[43122, 861255, 857335]",United (Mixed),GN2700,"['Armin Van Buuren', 'Vini Vici', 'Alok']",561173
560351,561185,['GN2701'],20200327,Superstar (Streaming Ver.),10412060,"[356500, 2287523]",Superstar,GN2700,"['Joe Stone', 'Four Of Diamonds']",561185
561356,562191,"['GN2701', 'GN2703', 'GN2704']",20190412,Man On The Run (WHITENO1SE & System Nipel Remix),10272911,"[460182, 468705]",Man On The Run (WHITENO1SE & System Nipel Remix),GN2700,"['Dash Berlin', 'Cerf, Mitiska & Jaren']",562191
562005,562840,['GN2701'],20190531,100 Greatest Dance Tracks,10292505,[690612],"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) [Steve Aoki Remix]",GN2700,['Rita Ora'],562840
562256,563092,['GN2701'],20200313,Seen It All,10402064,[2296398],Seen It All,GN2700,['Everyone You Know'],563092
562933,563771,"['GN2701', 'GN2703', 'GN2704']",20180914,A State Of Trance Top 20 - September 2018 (Selected by Armin van Buuren),10204304,[776999],Hurt (Allen Watts Remix),GN2700,['Jeremy Vancaulart'],563771
563537,564375,"['GN2701', 'GN2703']",20180123,Black Hole Trance Music 01-18,10131350,[896231],Luna,GN2700,['Memory Loss'],564375
564771,565611,"['GN2701', 'GN2703']",20190116,Man Don`t Want War,10242398,"[753992, 1627585]",Man Don`t Want War (Feat. Clipson),GN2700,"['FuntCase', 'Wooli']",565611
564787,565627,['GN1101'],20200316,Fade Away,10403317,[1075074],Fade Away,GN2700,['Steve Noise'],565627
566978,567825,"['GN2701', 'GN2704']",20171215,Steve Aoki Presents Kolony (Remixes),10120093,"[487524, 873792]","$4,000,000 (Feat. Ma$e & Big Gigantic) (Oliver Heldens Remix)",GN2700,"['Steve Aoki', 'Bad Royale']",567825
567080,567927,['GN2701'],20200110,WOFF,10373485,[588493],WOFF,GN2700,['Baby Alice'],567927
568258,569106,['GN2701'],20190920,Fury&#39;s Laughter,10330823,[2739887],Fury&#39;s Laughter,GN2700,['S.A.M.'],569106
569528,570376,"['GN2701', 'GN2704']",20191206,Lost Angeles (Remixes),10360854,[924971],Try (Deerock Remix) (feat. SAFE),GN2700,['Lost Kings'],570376
570175,571023,['GN1101'],20200124,Together,10386471,"[32887, 745447]",Lose Control,GN2700,"['Tiesto', 'Stoltenhoff']",571023
571050,571900,"['GN2701', 'GN2703', 'GN2704']",20190315,Turn It Up,10261567,[43122],Turn It Up,GN2700,['Armin Van Buuren'],571900
572029,572881,['GN1101'],20191029,Dance The Night Away,10344585,"[2191573, 1143051]",Dance The Night Away,GN2700,"['Sofus Wiene', 'David Shane']",572881
572074,572926,[],20200410,"Read All About It, Pt. III (Extended)",10415707,[2061176],"Read All About It, Pt. III (Extended)",GN2700,['Stefan Biniak'],572926
572460,573313,"['GN2701', 'GN2703']",20191216,Come Home,10364825,"[483964, 2735246]",Come Home,GN2700,"['Ben Gold', 'HVNNAH']",573313
572904,573758,"['GN2701', 'GN2703', 'GN2704']",20181227,ASOT 895 - A State Of Trance Episode 895 (Top 50 Of 2018 Special),10236678,[460181],Rain (ASOT 895),GN2700,['ARTY'],573758
573416,574271,['GN2701'],20190619,Find A Way Out (NCS),10297738,"[2735762, 1704183]",Find A Way Out,GN2700,"['Aeden', 'Harley Bird']",574271
573685,574540,['GN2701'],20191213,Midnight Snacks (Part 1),10363369,"[872840, 790958]",Play (Iliyus & Barrientos Remix),GN2700,"['Jax Jones', 'Years & Years']",574540
573798,574654,"['GN2701', 'GN2704']",20180720,Ocean (Feat. Khalid) (Remixes Vol.1),10186620,[714465],Ocean (Feat. Khalid) (DubVision Remix),GN2700,['Martin Garrix'],574654
573911,574767,"['GN2701', 'GN2703']",20190412,Parallels,10272907,[358441],Volando,GN2700,['Matrick'],574767
574157,575015,['GN2701'],20190503,Contra La Pared (Rynx Remix),10281156,"[40365, 780042]",Contra La Pared (Rynx Remix),GN2700,"['Sean Paul', 'J. Balvin']",575015
574244,575102,"['GN2701', 'GN2703']",20181026,Azzura,10215615,[448902],Azzura,GN2700,['Alpha 9'],575102
574697,575556,"['GN2701', 'GN2703', 'GN2704']",20200221,Carte Blanche (Deluxe),10391237,"[195400, 735469, 896320]",Made In France (Feat. Mercer),GN2700,"['DJ Snake', 'Tchami', 'Malaa']",575556
574699,575558,['GN2701'],20200214,Make It Better (Remixes Vol.1),10388162,"[755345, 358524, 2854574, 891164]",Make It Better (Fancy Inc Remix),GN2700,"['Dashdot', 'Maxximal', 'Ashibah', 'Fancy Inc']",575558
574931,575791,"['GN2701', 'GN2703']",20190425,Psytrance 2019 Volume 1,10278003,[195035],Take a Shot(Simon Patterson Extended Remix),GN2700,['Astrix'],575791
576373,577237,['GN2701'],20190501,Tides,10279534,"[721397, 2641472]",Tides,GN2700,"['Crywolf', 'Skrux']",577237
576631,577496,['GN2701'],20200228,Carry On,10395520,"[914712, 2856619]",Carry On,GN2700,"['Martin Jensen', 'MOLOW']",577496
578288,579154,"['GN2701', 'GN2703']",20181214,Hollow,10232721,"[1970746, 2238131, 2559245]",Hollow,GN2700,"['Soulecist.', 'High Zombie', 'Jimmy Wit An H']",579154
578423,579289,['GN2701'],20191115,The Album,10351797,"[773523, 2639204]",Messiah,GN2700,"['Klingande', 'Bright Sparks']",579289
578426,579292,['GN1101'],20191127,Unrequited (Feat. Holly Drummond) (NCS),10362028,[1066273],Unrequited (Feat. Holly Drummond),GN2700,['Midranger'],579292
578437,579303,"['GN2701', 'GN2703']",20190123,Vroom Vrau,10244484,"[792324, 1238909]",Vroom Vrau,GN2700,"['Mace', 'Ckrono']",579303
579097,579967,"['GN2701', 'GN2703']",20181017,Nirvana Remixes,10212252,[28625],Nirvana (Feat. Rosalee O`Connell),GN2700,['Chicane'],579967
579393,580263,"['GN2701', 'GN2703', 'GN2704']",20190405,Find Your Harmony Radioshow #149,10270204,[626831],Originem (FYH 150 Anthem) [FYH149] [inHarmony Exclusive],GN2700,['Andrew Rayel'],580263
580347,581217,"['GN2701', 'GN2703']",20181211,Something More (NCS),10230883,[1078711],Something More,GN2700,['Wide Awake'],581217
580685,581558,['GN2701'],20190531,100 Greatest Dance Tracks,10292505,"[196936, 764047]",Float Away,GN2700,"['Yousef', 'The Angel']",581558
581766,582640,['GN1101'],20200109,Wild Style,10373223,"[2400311, 2762513, 932611]",Wild Style,GN2700,"['Vantiz', 'QRTX', 'Rekt']",582640
582007,582882,"['GN2701', 'GN2703']",20190121,L.O.V.E. (Feat. Kenny Ray),10243814,"[959161, 1625004, 2621138, 2621139]",L.O.V.E. (Feat. Kenny Ray),GN2700,"['DJ Tilo', 'Kraken PRJ', 'TonyLaces', 'Cirillo Jr']",582882
582113,582988,"['GN2701', 'GN2703']",20200327,"Again (feat. Ms Banks, Ms Dynamite & Jaykae)",10408493,[2861494],"Again (feat. Ms Banks, Ms Dynamite & Jaykae)",GN2700,['Clipz'],582988
582592,583468,"['GN2701', 'GN2703']",20190807,THVT SH!T,10314986,[1957541],THVT SH!T,GN2700,['BLVK JVCK'],583468
582955,583833,"['GN2701', 'GN2703']",20190712,Find Your Harmony Radioshow #162,10306105,[442407],Million Miles (FYH162),GN2700,['Mark Sixma'],583833
583436,584316,['GN2701'],20200120,Tell Me (feat. KARRA) (Streaming Ver.),10380032,[2635710],Tell Me (feat. KARRA),GN2700,['PVLSE'],584316
584095,584975,"['GN2701', 'GN2703']",20190412,Next Life (feat. Krewella),10315647,"[1023993, 990319]",Next Life (feat. Krewella),GN2700,"['Adventure Club', 'Crankdat']",584975
584169,585049,['GN2701'],20200410,Peligrosa (Mimosas),10417553,"[838543, 2758473]",Peligrosa (Mimosas),GN2700,"['Matoma', 'LATENIGHTJIGGY']",585049
584379,585259,['GN1101'],20200204,Love in Stereo (Feat. Nathan Brumley),10383811,"[941744, 941745]",Love in Stereo (Feat. Nathan Brumley),GN2700,"['Enyo', 'Mario Ayuda']",585259
584646,585526,['GN2701'],20200403,Baila,10411502,"[884824, 747094]",Baila,GN2700,"['Beowulf', 'Repow']",585526
584693,585573,"['GN2701', 'GN2703']",20190905,15 Years,10325675,"[524660, 990501]",Addicted,GN2700,"['Bobina', 'Natalie Gioia']",585573
585545,586426,['GN2701'],20190426,Gold (feat. Malcolm Anthony),10278293,"[758111, 895249]",Gold (feat. Malcolm Anthony),GN2700,"['Kiso', 'Vanillaz']",586426
586068,586950,"['GN2701', 'GN2703']",20190401,Dancing In The Rain,10268018,"[2633699, 914469]",Dancing In The Rain,GN2700,"['FUTURECODE', 'Roxanne Emery']",586950
586470,587355,['GN2701'],20200320,In My Head (Streaming Ver.),10409608,"[1203185, 1334561]",In My Head,GN2700,"['OLWIK', 'Willemijn May']",587355
586510,587395,"['GN2701', 'GN2703']",20181127,Love You Now,10226287,"[946432, 2203754]",Love You Now (feat. Luke Kennedy),GN2700,"['Newclaess', 'Radiozoo']",587395
586845,587730,['GN2701'],20180223,"Amsterdam Trap Music, Vol. 3",10355922,[722823],Loudest MF (Feat. Bok Nero),GN2700,['Yellow Claw'],587730
586972,587858,['GN1101'],20191130,New Style (NCS),10361763,[744212],New Style,GN2700,['Droptek'],587858
587016,587902,"['GN2701', 'GN2704']",20180720,Ocean (Feat. Khalid) (Remixes Vol.1),10186620,[714465],Ocean (Feat. Khalid) (Martin Garrix & Cesqeuax Remix),GN2700,['Martin Garrix'],587902
587667,588554,['GN2701'],20190507,Intrigue 16: The Anniversary Collection EP 3,10281337,[1816093],Your Love,GN2700,['Phaction'],588554
588205,589094,"['GN2701', 'GN2703']",20190807,Be Gone (NCS),10315395,[2736826],Be Gone (Feat. Caravn),GN2700,['Rival'],589094
588243,589132,"['GN2701', 'GN2703']",20190116,Falling For You (NCS),10242410,"[1814514, 2620655]",Falling For You,GN2700,"['Marin Hoxha', 'Annie Sollange']",589132
588679,589569,['GN2701'],20200410,Dancing In The Dark,10414992,[779074],Dancing In The Dark,GN2700,['Frank Walker'],589569
589127,590018,"['GN2701', 'GN2703']",20190510,Bop Bop,10283187,"[720481, 572194]",Bop Bop,GN2700,"['Protohype', 'Dirt Monkey']",590018
589801,590695,['GN1101'],20200306,No Fight - EP,10399558,[990619],No Fight,GN2700,['Elizmi Haze'],590695
590212,591108,"['GN2701', 'GN2703']",20190110,Always Connected,10240756,"[469024, 486340]",Always Connected (Feat. Cari),GN2700,"['Alexander Popov', 'LTN']",591108
591372,592271,"['GN2701', 'GN2703']",20181017,Hello,10212594,[787314],Hello (feat. Jay Martin) (Radio Edit),GN2700,['diMaro'],592271
591481,592380,['GN2701'],20191115,Nothin 2 Something,10351786,[2640895],Nothin 2 Something,GN2700,['I Do'],592380
591726,592625,['GN2701'],20190426,Only Want You (Feder Remix),10277985,[690612],Only Want You (Feder Remix),GN2700,['Rita Ora'],592625
592021,592920,['GN1101'],20200318,Calms Me Down,10404017,[1058842],Calms Me Down (feat. Luke Potter),GN2700,['Josef Bamba'],592920
592102,593001,['GN2701'],20190501,Stars (NCS),10279515,[731861],Stars,GN2700,['Diamond Eyes'],593001
592619,593518,['GN0901'],20191125,Take Me Tonight,10356450,[2756131],Take Me Tonight,GN2700,['Ayhan Dogan'],593518
593634,594534,['GN2701'],20200214,Drive All Night,10394495,[2856403],Drive All Night,GN2700,['Bugatti Music'],594534
593770,594670,['GN2701'],20190628,Beast Mode (Download Ver.),10319793,[686510],Beast Mode,GN2700,['KURA'],594670
595313,596216,['GN2701'],20200304,About You,10397351,[527328],About You,GN2700,['Jon Sine'],596216
596044,596947,"['GN2701', 'GN2703']",20190517,Get Get Down,10285984,"[456600, 57090]",Get Get Down,GN2700,"['Cristian Marchi', 'Luis Rodriguez']",596947
596087,596990,['GN2701'],20191122,Purple Hat (Novak Remix),10355834,[990703],Purple Hat (Novak Remix),GN2700,['Sofi Tukker'],596990
596186,597089,"['GN2701', 'GN2703']",20181220,Why,10234641,[247661],Why (feat. Clara Yates),GN2700,['Giuseppe Ottaviani'],597089
597505,598409,"['GN2701', 'GN2703']",20190522,Wake Your mind Radio 266,10293280,"[765600, 681076, 469461, 897649]",All In (WYM266),GN2700,"['Fatum', 'Genix', 'Jaytech', 'Judah']",598409
597694,598599,"['GN2701', 'GN2703']",20190128,Encrypted (VIP),10246031,"[1228726, 856980]",Encrypted,GN2700,"['Zetta', 'Guillotine']",598599
598212,599118,['GN2701'],20190531,Paradise (Bazzi vs. Vincent Remix),10292795,[1956860],Paradise (Bazzi vs. Vincent Remix),GN2700,['Bazzi'],599118
599650,600558,['GN2701'],20190503,Just You and I (Remixes),10281019,[990208],Just You and I (R3HAB Remix),GN2700,['Tom Walker'],600558
601481,602391,['GN2701'],20191115,Lift Me Up,10357018,"[724002, 633596, 710058]",Lift Me Up (feat. Carla Monroe),GN2700,"['Oliver Heldens', 'Firebeatz', 'Schella']",602391
601658,602568,"['GN2701', 'GN2703']",20180126,I Like To Move It (Feat. Sonny Wilson),10133106,[861661],I Like To Move It (Feat. Sonny Wilson),GN2700,['We Are Loud'],602568
602549,603462,"['GN2701', 'GN2703']",20181207,Elevare,10230074,"[788203, 857621]",Elevare,GN2700,"['Krunk!', 'Dimatik']",603462
603141,604055,['GN1101'],20200330,Hero Win,10409948,[2862040],Hero Win,GN2700,['Jessie & WILD'],604055
603592,604507,"['GN2701', 'GN2703']",20190425,Perception Of Time(ILAI Remix),10277994,[732329],Perception Of Time(ILAI Remix)(featuring Michele Adamson),GN2700,['Eddie Bitar'],604507
603723,604638,"['GN2701', 'GN2703']",20200403,Wait,10413966,"[2059882, 837791]",Wait (Feat. Monika Santucci),GN2700,"['MitiS', 'Crystal Skies']",604638
603756,604671,['GN2701'],20190531,100 Greatest Dance Tracks,10292505,"[684867, 690612]",Summer Love,GN2700,"['Rudimental', 'Rita Ora']",604671
604012,604928,['GN0901'],20200310,Feel It (feat. Tyler Sjostrpm),10400226,[2071305],Feel It (Feat. Tyler Sj&#246;str&#246;m),GN2700,['Antoine Chambe'],604928
604090,605006,"['GN2701', 'GN2703']",20190607,The Revolution,10293699,[766460],The Revolution,GN2700,['Retaliation'],605006
604117,605033,['GN2701'],20190624,Head in the Trees (Justin Jay Remix),10299175,[968106],Head in the Trees (Justin Jay Remix),GN2700,['Hotel Garuda'],605033
604316,605233,['GN2701'],20200327,Weekend,10408662,[1459262],Weekend,GN2700,['Lizot'],605233
604659,605576,['GN2701'],20190731,Real (Remixes),10312589,"[427283, 2399238]",Ossian Remix,GN2700,"['Tritonal', 'Evalyn']",605576
604754,605675,['GN1101'],20200417,Raise It Up,10418116,"[455266, 758153, 2624722]",Raise It Up,GN2700,"['Sidney Samson', 'Killfake', 'Bobso Architect']",605675
605357,606278,"['GN2701', 'GN2703', 'GN2704']",20180111,I Need You,10127385,"[43122, 1757661]",I Need You (Feat. Olaf Blackwood),GN2700,"['Armin Van Buuren', 'Garibay']",606278
605503,606424,['GN2701'],20191210,Everyday (NCS),10376425,"[1240258, 2020855]",Everyday,GN2700,"['Beatcore', 'Ashley Apollodor']",606424
605634,606555,"['GN2701', 'GN2703']",20190103,Greenlights (Feat. Dean Chalmers),10238654,"[640252, 748291]",Greenlights (Feat. Dean Chalmers),GN2700,"['Alex Sonata', 'TheRio']",606555
605751,606672,['GN2701'],20190920,Thing For You (Jack Back Remix),10330576,"[182123, 166484]",Thing For You (Jack Back Remix),GN2700,"['David Guetta', 'Martin Solveig']",606672
605950,606871,['GN2701'],20190719,Bright Moments Vol. 1,10308712,[1036556],I Will Never Forget You,GN2700,['Chris Kay'],606871
607290,608213,"['GN2701', 'GN2703']",20190211,Bankroll (CRaymak & AWAL CRAYWAL Mix),10249359,[988455],Bankroll (Feat. Born I Music) (CRaymak & AWAL CRAYWAL Mix),GN2700,['Fransis Derelle'],608213
607754,608677,"['GN2701', 'GN2703']",20181130,Trance Runner,10227333,[421940],Trance Runner,GN2700,['Tempo Giusto'],608677
608161,609084,"['GN2701', 'GN2703']",20190726,Wild,10311374,"[560162, 780466]",Wild,GN2700,"['Da Brozz', 'Miami Blue']",609084
608414,609337,"['GN2701', 'GN2704']",20041214,Guetta Blaster,326961,[182123],Last Train,GN2700,['David Guetta'],609337
608680,609606,"['GN2701', 'GN2703']",20190104,Let Me Go,10238858,[762175],Let Me Go,GN2700,['Tomas Heredia'],609606
609169,610097,"['GN2701', 'GN2704']",20171215,Steve Aoki Presents Kolony (Remixes),10120093,[487524],Kolony Anthem (Feat. ILoveMakonnen & Bok Nero) (Mike Cervello Remix),GN2700,['Steve Aoki'],610097
610021,610950,"['GN2701', 'GN2703']",20181109,Ciuri Ciuri,10220403,[582371],Ciuri Ciuri,GN2700,['Bodybangers'],610950
610059,610988,['GN1101'],20191104,Follow Me,10346890,[2752997],Follow Me,GN2700,['Reverse'],610988
610205,611134,"['GN2701', 'GN2703']",20191209,Rush Hour,10362029,[43122],Rush Hour,GN2700,['Armin Van Buuren'],611134
610435,611365,['GN2701'],20191004,Push,10337941,"[761518, 1626739]",Push,GN2700,"['Steff Da Campo', 'musicbyLUKAS']",611365
610504,611434,"['GN2701', 'GN2703']",20181019,Firefly,10213549,[2242714],Firefly,GN2700,['Elevven'],611434
611361,612291,"['GN2701', 'GN2703']",20190320,"This Letter (Feat. Tensteps, NOHC)",10263009,[739000],"This Letter (Feat. Tensteps, NOHC)",GN2700,['Ian Standerwick'],612291
612066,612997,"['GN2701', 'GN2703']",20180918,Leave It All,10204972,[776859],Leave It All (Feat. Luma),GN2700,['ARMNHMR'],612997
613262,614197,"['GN2701', 'GN2703']",20181127,La Nueva Clasica,10226091,"[729059, 2297863]",Buscando,GN2700,"['GTA', 'Jenn Morel']",614197
613499,614434,['GN2701'],20190426,She Won`t Let Me Down (feat. Leo Stannard),10277732,[981262],She Won`t Let Me Down (feat. Leo Stannard),GN2700,['Embrz'],614434
615230,616170,"['GN2701', 'GN2703']",20190319,Universe,10262619,[1583418],Universe,GN2700,['Maryn'],616170
615523,616463,['GN2701'],20190913,With You - The Remixes,10327499,"[180940, 777099]",With You (Dexter Remix),GN2700,"['Kaskade', 'Meghan Trainor']",616463
615673,616613,['GN2701'],20191101,Mess Up Again,10345617,"[1953802, 2752632]",Mess Up Again,GN2700,"['Adaptiv', 'HANDED']",616613
