,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
543185,543992,"['GN0801', 'GN0803']",19940625,김광석 네번째,1047955,[2960],너무 깊이 생각하지 마,GN0800,['김광석'],543992
543186,543993,"['GN1401', 'GN1404']",20151111,Mr. Misunderstood,2652465,[491340],Mistress Named Music,GN1400,['Eric Church'],543993
543297,544104,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190903,작은물 컴필레이션,10324679,[1816867],나는 꿈이 없어요,GN0800,['김이슬기'],544104
543300,544107,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20130116,우리가 계절 이라면,2172674,[428900],달을 녹이네,GN0800,['좋아서하는밴드'],544107
543321,544128,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140613,3rd Part.1 `Eudaimonia`,2260629,[305169],한 번쯤 니가 먼저,GN0800,['바닐라 어쿠스틱'],544128
543334,544141,"['GN1402', 'GN1401']",20141111,The Spider In The Fiddle,2293891,[792012],Stier,GN1400,['Himmerland'],544141
543377,544184,"['GN0804', 'GN0801']",20020701,Vintage,23015,[2935],Tear Drop On My Face,GN0800,['김목경'],544184
543387,544194,"['GN0805', 'GN0801']",20151029,가을을 앓았네,2647447,[17576],날도 이리 좋은데,GN0800,['이광석'],544194
543419,544226,"['GN1402', 'GN1401']",20021001,Let It Rain,24169,[7732],In The Dark,GN1400,['Tracy Chapman'],544226
543437,544244,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190227,The Republic of Trees,10255314,[433105],Relapse,GN0800,['생각의 여름'],544244
543440,544247,"['GN0805', 'GN0801']",20171113,달,10109848,[723006],달,GN0800,['송원섭'],544247
543447,544254,"['GN0801', 'GN0803']",19971001,시인과 촌장 Best,34908,[100749],진달래,GN0800,['시인과 촌장'],544254
543465,544272,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20181221,별 빛 비행,10235479,[745870],별 빛 비행,GN0800,['미모(MIMO)'],544272
543520,544327,"['GN0804', 'GN0801']",20071017,소리새 라이브 카페 CD1,359661,[100748],그사람,GN0800,['소리새'],544327
543627,544435,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20161122,Winter,10016947,[827004],Winter,GN0800,['이정훈'],544435
543628,544436,"['GN0805', 'GN0801']",20130407,SBS K팝 스타 시즌2 TOP 2,2180695,[718037],Karma Chameleon (Inst.),GN0800,['방예담'],544436
543706,544514,['GN0801'],20170331,걸어요,10050731,[1627887],걸어요,GN0800,['장수아'],544514
543710,544518,"['GN0801', 'GN0803']",19950101,떠남과 만남을 위한 하모니 - 10년을 보내고,3815,[101085],불행아,GN0800,['노래를 찾는 사람들'],544518
543717,544525,"['GN0805', 'GN0801']",20111220,아름다운 날들,2051307,[2800],어부가,GN0800,['루시드폴'],544525
543720,544528,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180706,Perfect Day,10182446,[714700],Perfect Day,GN0800,['한살차이'],544528
543732,544540,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20190123,동 동 동 동 동,10244976,[990961],움집 고? (로빈충크루소),GN0800,['우주왕복선싸이드미러'],544540
543748,544556,"['GN1401', 'GN1404']",20160415,A Sailor`s Guide To Earth,2679349,[946949],Keep It Between The Lines,GN1400,['Sturgill Simpson'],544556
543764,544572,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20100814,짠!,999230,[492754],정류장,GN0800,['9호선환승역'],544572
543765,544573,['GN0801'],20120709,김광석 `나의 노래` Box Set,2136746,[2960],너무 깊이 생각하지 마,GN0800,['김광석'],544573
543770,544578,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20110421,찌질한 27살은 꿈을꾸네,1253752,[106516],추억을 팔아요,GN0800,['일단은 준석이들'],544578
543774,544582,['GN0801'],20020401,애심 (哀心),320958,[947],고인돌,GN0800,['주병선'],544582
543776,544584,"['GN1501', 'GN0801', 'GN1504']",20151031,응답하라 1988 OST Part.1,2648091,[561051],청춘 (Feat. 김창완),GN0800,['김필'],544584
543777,544585,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20181109,붕-,10220914,[105031],놀러와줘,GN0800,['참깨와 솜사탕'],544585
543868,544676,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20121129,Healing Of The Mind,2168472,[455500],Hopelandic (Acoustic Ver.),GN0800,['코쿤벨즈'],544676
543883,544691,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20150702,우리 가요 하와이,2327074,[758635],우리 가요 하와이,GN0800,['신길역 로망스 (Singil Station Romance)'],544691
543899,544707,"['GN1402', 'GN1401']",20000518,In Real Time: Live `87,332962,[104349],Crazy Man Michael (Studio Live Ver.),GN1400,['Fairport Convention'],544707
543913,544721,"['GN0805', 'GN0801']",20160919,웃긴 밤,2711116,[760046],지그재그,GN0800,['권진아'],544721
543941,544749,"['GN0805', 'GN0801']",20170407,아름다워요,10052780,[1628681],비가 오면,GN0800,['유니커즈 (Uniquers)'],544749
543967,544775,"['GN1403', 'GN1401']",20081215,I Can`t Be Satisfied,4177926,[30063],I Can`t Be Satisfied,GN1400,['Muddy Waters'],544775
543998,544806,"['GN0805', 'GN1501', 'GN0801', 'GN1504']",20191117,연애의 참견 시즌2 OST - Part.19,10352640,[1703492],You Are So Beautiful,GN0800,['박연(담소네공방)'],544806
544028,544836,"['GN1402', 'GN1401', 'GN0901']",20100407,The Essential Carole King (Re-Brand),1209251,[12039],One Fine Day,GN1400,['Carole King'],544836
544053,544861,"['GN1401', 'GN1404']",20070123,Country Cream,345433,[105183],Tom Dooley,GN1400,['The Kingston Trio'],544861
544074,544882,"['GN1402', 'GN1401']",19880000,No Easy Walk To Freedom,62792,[100733],Greenwood ,GN1400,"['Peter, Paul & Mary']",544882
544087,544895,"['GN1401', 'GN1404', 'GN1405']",19970425,Picks On The Beatles,90481,[15054],Yesterday,GN1400,['Chet Atkins'],544895
544090,544898,"['GN1401', 'GN1407', 'GN1404']",20190712,Tip of My Tongue,10308609,[194279],Tip of My Tongue,GN1400,['Kenny Chesney'],544898
544126,544934,"['GN0801', 'GN0803']",20120730,유익종 2집,2171078,[1066],비가 내리네,GN0800,['유익종'],544934
544144,544952,"['GN1402', 'GN1401']",20121001,Dead & Born & Grown,2167123,[595112],Dead & Born & Grown,GN1400,['The Staves'],544952
544148,544956,"['GN1402', 'GN1401', 'GN1405']",19680200,The Graduate,338141,[102837],April Come She Will,GN1400,['Simon & Garfunkel'],544956
544160,544968,"['GN1403', 'GN1401']",20091023,The Complete Recordings,131116,[38934],When You Got A Good Friend,GN1400,['Robert Johnson'],544968
544161,544969,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20161206,넌 별로 날 안 좋아해,10020997,[724326],동종업계 종사자,GN0800,['신승은 (Shin Seung Eun)'],544969
544162,544970,"['GN0508', 'GN0501', 'GN0502', 'GN0801']",20060221,The Vane,314505,[181719],방갈로,GN0800,['멜로우이어'],544970
544170,544978,"['GN1402', 'GN1401']",19631100,The Best Of Joan Baez,18239,[28152],Imagine,GN1400,['Joan Baez'],544978
544187,544995,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20120724,2집 나온 거위,2138371,[525940],무표정,GN0800,['집나온 거위'],544995
544189,544997,"['GN1402', 'GN1401']",20000101,Celtic America,3147845,[1074819],St. Ann\`s Reel,GN1400,['Celtic'],544997
544193,545001,"['GN1402', 'GN1401']",20150817,"Dear Misfortune, Mother Of Joy",2334478,[882337],Happiest Man On Earth (Radio Edit),GN1400,['Broken Back'],545001
544226,545034,"['GN1403', 'GN1401']",20040331,Feels Like Rain,90698,[27343],Sufferin` Mind,GN1400,['Buddy Guy'],545034
544255,545063,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140731,데모,2271094,[723146],그네,GN0800,['김과리'],545063
544278,545086,['GN0801'],19941200,우리동네 사람들 하나,6396,[101360],추원,GN0800,['우리 동네 사람들'],545086
544290,545098,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190101,새로운 날,10237905,[757576],사랑을 찾아갈 거야,GN0800,['권나무'],545098
544313,545121,"['GN0801', 'GN0803']",20051212,김광석 Best,311488,[2960],사랑이라는 이유로,GN0800,['김광석'],545121
544324,545132,"['GN0801', 'GN0803']",19930331,모든걸 다 가질 순 없어,2054347,[100984],이젠 떠나가세요,GN0800,['동물원'],545132
544334,545142,"['GN1402', 'GN1401', 'GN0901', 'GN0902', 'GN1001']",20111003,Every Kingdom,2017388,[536911],The Fear,GN1400,['Ben Howard'],545142
544349,545157,"['GN1401', 'GN1404']",19820000,Dolly Parton Greatest Hits,27249,[19379],9 To 5,GN1400,['Dolly Parton'],545157
544412,545220,"['GN1401', 'GN1404']",00000000,A Songs Best Friend,41282,[2137],Sunshine On My Shoulders,GN1400,['John Denver'],545220
544477,545285,"['GN1402', 'GN1401']",19950000,Those Were The Days,18439,[29954],Streets Of London,GN1400,['Mary Hopkin'],545285
544501,545309,"['GN0501', 'GN0502', 'GN0801']",20190402,Island Songs,10268880,[768246],시간 (Feat. Kim Oki),GN0800,['NUZ (누즈)'],545309
544514,545322,"['GN1402', 'GN1401', 'GN1407']",20181221,Hey Sugar,10234818,[1027428],Hey Sugar,GN1400,['Crying Day Care Choir'],545322
544556,545364,"['GN1402', 'GN1401']",20060221,Songs Of Russia Old & New / Russian Gypsy,347538,[29624],Padrushka Milaya (My Old Pal),GN1400,['Theodore Bikel'],545364
544558,545366,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20151106,"너, 나, 봄",2648979,[838106],"너, 나, 봄",GN0800,['키위가 제철'],545366
544559,545367,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190807,도시，밤,10315230,[906959],도시，밤,GN0800,['피넛버터'],545367
544583,545391,"['GN1401', 'GN1407', 'GN1404']",20190524,Singles Only,10289025,[981545],There&#39;s A Drink For That,GN1400,['James Barker Band'],545391
544603,545411,"['GN1401', 'GN1404']",19951201,The Essential Dolly Parton,43052,[19379],Save The Last Dance For Me,GN1400,['Dolly Parton'],545411
544615,545423,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20171017,First Rose,10102231,[1957759],I Don`t Understand,GN0800,['마이로즈 (My Rose)'],545423
544618,545426,"['GN1401', 'GN1404']",20100416,Let Me Get Close To You,864166,[5946],He Says The Same Things To Me,GN1400,['Skeeter Davis'],545426
544624,545432,"['GN1501', 'GN0801', 'GN1504']",20171120,고백부부 Special OST,10112563,[746466],고백,GN0800,['최낙타'],545432
544764,545573,['GN0801'],20010223,가요모음집 : 가을 Autumn,310349,[1023],낙엽은 지는데,GN0800,['조영남'],545573
544780,545589,"['GN1401', 'GN1404']",20191129,The Kacey Musgraves Christmas Show,10357739,[697483],Present Without A Bow (From The Kacey Musgraves Christmas Show) (Feat. Leon Bridges),GN1400,['Kacey Musgraves'],545589
544798,545607,"['GN0801', 'GN0803']",19870600,양희은 골든 15,4291,[859],한 사람,GN0800,['양희은'],545607
544819,545628,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180524,500,10169503,[720268],Give it away,GN0800,['기덕 (9duck)'],545628
544911,545720,"['GN1402', 'GN1401', 'GN1407']",20090831,Jack Orion,1000859,[27325],The Waggoner`s Lad,GN1400,['Bert Jansch'],545720
544934,545743,"['GN1501', 'GN0801', 'GN1504']",20180122,투깝스 OST,10131349,[721383],You Make Me&#160;,GN0800,['솔튼페이퍼'],545743
544953,545762,"['GN1401', 'GN1404']",20140509,Live At Eddie`s Attic (Digital LP),2256057,[646055],No Ordinary Love (Live At Eddie`s Attic),GN1400,['The Civil Wars'],545762
544998,545807,"['GN1403', 'GN1401', 'GN1407']",20070106,They Can`t Help You With The Ladies,2098027,[649291],We Used To Call Each Other Baby,GN1400,['Rob Longstaff'],545807
545021,545831,"['GN0801', 'GN0803']",19880830,박인희 힛트곡 전집,3868,[4015],모닥불,GN0800,['박인희'],545831
545030,545840,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20150216,장면,2304769,[767245],장면,GN0800,['정소희'],545840
545059,545869,"['GN1401', 'GN1404']",19991012,Country: The American Tradition,87786,[192268],Born To Lose,GN1400,['Ted Daffan`s Texans'],545869
545070,545880,"['GN1402', 'GN1401', 'GN1407']",20161130,C-Sides,10019333,[445500],Runt,GN1400,['Chris Garneau'],545880
545089,545899,"['GN1403', 'GN1401']",20050111,Paris Mississippi Blues,326843,[28416],Whiskey Drinking Man (Album Version),GN1400,['Memphis Slim'],545899
545143,545953,"['GN1401', 'GN1407', 'GN1404']",20180316,Rearview Town,10147933,[203046],Rearview Town,GN1400,['Jason Aldean'],545953
545189,545999,"['GN1401', 'GN1407', 'GN1404']",20200221,Happy,10397006,[1814681],Happy,GN1400,['17 Memphis'],545999
545233,546043,"['GN0805', 'GN0801']",20131118,Goodbye 20,2216499,[643851],잘 알지도 못하면서,GN0800,['Lim Kim'],546043
545245,546055,"['GN1401', 'GN1404']",19970107,The Essential Gary Stewart,90466,[194253],Out Of Hand,GN1400,['Gary Stewart'],546055
545251,546061,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160408,도시여행지침서 - 서문,2678314,[542681],공전 (Vocal By 짙은),GN0800,['Allegrow'],546061
545315,546125,"['GN1401', 'GN1404']",19980929,Super Hits,303927,[15054],Mister Sandman,GN1400,['Chet Atkins'],546125
545332,546142,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200406,나만 빼고 봄,10412805,[2750724],나만 빼고 봄,GN0800,['달빛정원'],546142
545346,546156,"['GN1401', 'GN1404']",20071225,Jessi Colter Collection,375247,[28136],I`m Not Lisa,GN1400,['Jessi Colter'],546156
545363,546173,"['GN0805', 'GN0801']",20130109,Lucia(심규선) & Sabo(유상봉) Curated Ten Years After : Pastel Music 10th Anniversary,2171995,[169796],B TL B TL,GN0800,['어른아이'],546173
545364,546174,"['GN1402', 'GN1401']",20200320,The Way That I Love You,10405618,[725938],The Way That I Love You,GN1400,['Passenger'],546174
545395,546205,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160628,온스테이지 290번째 곽푸른하늘,2693973,[714704],나는 니가 필요해 (온스테이지 Ver.),GN0800,['곽푸른하늘'],546205
545406,546216,"['GN0805', 'GN0801']",20161207,NOTATE,10021246,[12307],끝 (Acoustic Ver.),GN0800,['한희정'],546216
545413,546223,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20100728,순정만화,977951,[405080],봄이 준 선물,GN0800,['스윙체어'],546223
545420,546230,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20120627,남쪽섬으로부터,2131047,[51584],어제와 다른 비가 내리는 창 밖을 보며,GN0800,['afternoon'],546230
545485,546295,"['GN0801', 'GN0803']",19900000,박인희 힛트전집 3,3870,[4015],그 얼굴 하나,GN0800,['박인희'],546295
545495,546305,"['GN1403', 'GN1401']",20171218,KITTY KALLEN - FOREVER POP HITS VOL.1 (키티 칼렌 팝 히트 모음),10132282,[29807],Star Eyes,GN1400,['Kitty Kallen'],546305
545496,546306,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20181114,가을 녘,10221767,[1230142],가을 녘,GN0800,['모놀로그 (Monolog)'],546306
545526,546336,"['GN0805', 'GN0801']",20170316,"안녕, 겨울",10046286,[242043],선택 (Piano Inst.),GN0800,['옆집 남자'],546336
545561,546371,"['GN1402', 'GN1401']",20160408,Cleopatra (Deluxe),2678366,[669656],Patience,GN1400,['The Lumineers'],546371
545563,546373,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140617,그리고..,2261011,[722186],소년의 집시 (Feat. 백정은),GN0800,['존슨존슨'],546373
545584,546394,"['GN1402', 'GN1401']",20170404,On The Verge Part.1,10051382,[1628115],Summer Solstice Celebration,GN1400,['The Hedgerow Crawlers'],546394
545615,546425,"['GN1403', 'GN1401']",19850300,Behind The Sun,63242,[1992],She`s Waiting  ,GN1400,['Eric Clapton'],546425
545620,546430,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20110517,The World Is A Kaleidoscope Of Colors And Sounds,1277657,[540616],까마귀,GN0800,['Gichii'],546430
545623,546433,"['GN1401', 'GN1404']",20061006,Rhino Hi-Five: Emmylou Harris,347926,[27499],Mister Sandman,GN1400,['Emmylou Harris'],546433
545640,546450,"['GN1401', 'GN1404', 'GN1405']",19680000,By The Time I Get To Phoenix,360121,[28059],Hey Little One,GN1400,['Glen Campbell'],546450
545698,546508,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20131001,우리 헤어졌나봐,2203393,[736265],"우리 헤어졌나봐 (Feat. 소울맨, 한올)",GN0800,['마이 리틀 메모리'],546508
545741,546551,"['GN0801', 'GN0803']",19960901,다시가본 동물원,2054389,[100984],혜화동,GN0800,['동물원'],546551
545776,546586,"['GN0804', 'GN0801']",20000101,엄지와 검지 91,4330,[101797],빗속에 가려진 이별의 눈물,GN0800,['엄지와 검지'],546586
545781,546591,"['GN1402', 'GN1401', 'GN1404', 'GN1001']",20120501,Fear Fun,2122153,[661612],Hollywood Forever Cemetery Sings,GN1400,['Father John Misty'],546591
545813,546623,"['GN0805', 'GN0801']",20160410,I AM SAM,2675616,[757273],MAMA DON`T WORRY,GN0800,['샘김 (Sam Kim)'],546623
545825,546635,"['GN1402', 'GN1401', 'GN1407']",20040323,Our Endless Numbered Days,2199275,[223484],Teeth In The Grass (Album),GN1400,['iron & wine'],546635
545848,546658,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200205,눈,10384301,[2740563],눈,GN0800,['석주와 현정이'],546658
545850,546660,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20191008,사랑으로 산다는 건,10315953,[724073],고백 하나,GN0800,['유용호'],546660
545889,546699,"['GN0805', 'GN0801']",20180728,Summer Breeze,10189019,"[905718, 663612]",Summer Breeze (Inst.),GN0800,"['범`s (범스)', '마멀레이드 키친 (Marmalade Kitchen)']",546699
545898,546708,"['GN1401', 'GN1404']",20180717,Red,5640611,[325867],We Are Never Ever Getting Back Together,GN1400,['Taylor Swift'],546708
545964,546775,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130107,작은배,2171776,[226512],작은배,GN0800,['스타 러브 피쉬'],546775
545985,546796,['GN0801'],20140415,7080 오리지날 가요 골든,2252662,[102002],그리워라,GN0800,['현경과 영애'],546796
546041,546852,"['GN1402', 'GN1401']",20111206,Mystic Magik Man (Anniversary Singles),2059846,[615391],Mystic Magik Man,GN1400,['Boc Guru Special'],546852
546064,546875,"['GN1402', 'GN1401', 'GN1407']",20040323,Our Endless Numbered Days,2199275,[223484],Cinder And Smoke (Album),GN1400,['iron & wine'],546875
546065,546876,"['GN1403', 'GN1401']",20040323,Me And Mr. Johnson,34232,[1992],Last Fair Deal Gone Down,GN1400,['Eric Clapton'],546876
546077,546888,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20101101,졸업,1057958,[230490],할머니,GN0800,['브로콜리너마저'],546888
546114,546925,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20170802,maybe maybe,10084399,[1626578],have me at hello,GN0800,['지안 (ZeeAnn)'],546925
546120,546931,"['GN1402', 'GN1401']",20130726,Dot To Dot,2194331,[402680],Simply Wonderful,GN1400,['Tim Myers'],546931
546191,547002,"['GN1403', 'GN1401']",20100826,Have Some Fun,3471659,[1666361],Wild About You Baby,GN1400,['Hound Dog Taylor & The Houserockers'],547002
546240,547051,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20110405,So Sudden,1236154,[17254],Are You Still Waiting? (Korean Ver.),GN0800,['희영'],547051
546247,547058,"['GN1401', 'GN1404']",20070127,Country To The Bone (컨트리와 락),2307812,[839534],Love Is All They Need,GN1400,['David Cooler'],547058
546254,547065,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190101,새로운 날,10237905,[757576],LOVE IN CAMPUS,GN0800,['권나무'],547065
546305,547116,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20141028,그 뜨겁던 이십 대,2287751,[241970],그 뜨겁던 이십 대,GN0800,['폴라로이드'],547116
546340,547151,"['GN1402', 'GN1401', 'GN0901', 'GN0902', 'GN1001']",20121130,The Road To Red Rocks Live,2170245,[486042],"Little Lion Man (Live From Red Rocks, Colorado)",GN1400,['Mumford & Sons'],547151
546345,547156,['GN0801'],20020401,애심 (哀心),320958,[5654],별이 빛나는 밤에,GN0800,['윤항기'],547156
546347,547158,"['GN1402', 'GN1401']",20110903,A Fool Who`ll,10179196,[441688],Missing You,GN1400,['Laura Jean'],547158
546402,547213,"['GN1403', 'GN1401']",20180308,Greatest Hits,5075989,[880046],In the jailhouse now,GN1400,['Pink Anderson'],547213
546427,547238,"['GN1503', 'GN1501', 'GN1401', 'GN1404']",20120319,헝거 게임 : 판엠의 불꽃 OST,2094331,[194304],Run Daddy Run (Feat. Pistol Annies),GN1400,['Miranda Lambert'],547238
546466,547277,"['GN1401', 'GN1404']",20190712,Country Classics,10310389,[104194],Willin&#39;,GN1400,['Little Feat'],547277
546471,547282,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20140915,어떤 의미,2281896,[697112],니가 날 이해한다면 (Feat. 안다은 Of 어쿠스틱콜라보),GN0800,['루와'],547282
546488,547299,"['GN1402', 'GN1401']",20040611,The Essential Donovan,34974,[28428],Atlantis,GN1400,['Donovan'],547299
546519,547330,"['GN1401', 'GN1407', 'GN1404']",20180309,This Is It,10145721,[532456],This Is It,GN1400,['Scotty McCreery'],547330
546551,547362,"['GN1402', 'GN1401']",19961029,Joni Mitchell Hits,18565,[26645],River,GN1400,['Joni Mitchell'],547362
546556,547367,"['GN1401', 'GN1404']",19971104,Come On Over,23464,[2183],Rock This Country!,GN1400,['Shania Twain'],547367
546571,547382,"['GN1402', 'GN1401']",00000000,Vladimir Vysotsky Goelden Best,27568,[30625],Giraffe,GN1400,['Vladimir Vysotsky'],547382
546572,547383,"['GN1403', 'GN1401']",19990528,Strong Persuader,65056,[28647],Smoking Gun,GN1400,['Robert Cray'],547383
546573,547384,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140203,때,2229998,[626092],이불,GN0800,['김토일'],547384
546592,547404,"['GN1402', 'GN1401']",20130409,Birthdays (Deluxe),2179987,[650031],Teach Me,GN1400,['Keaton Henson'],547404
546608,547420,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130626,Slow Diving Table,2190342,[166948],U.F.O.,GN0800,['소규모 아카시아 밴드'],547420
546611,547423,['GN0801'],19800000,사랑과 인생과 영원의 시,309284,[7],이런밤,GN0800,['정태춘'],547423
546634,547446,"['GN1401', 'GN1404']",20010801,Live By Request,25933,[1994],Simple,GN1400,['K.d. lang'],547446
546635,547447,['GN0801'],20181224,내게도 크리스마스,10235788,"[663612, 994075, 959607, 1757563]",내게도 크리스마스,GN0800,"['마멀레이드 키친 (Marmalade Kitchen)', '달노트 (DalNOTE)', 'SOONHO (순호)', '마이온']",547447
546670,547482,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140122,Look Back,2227904,[715696],소울메이트,GN0800,['프로젝트 꼭'],547482
546708,547521,"['GN1501', 'GN0801', 'GN1504']",20161103,질투의 화신 OST Part.12,10011850,[966486],I See You,GN0800,['피너츠빠다'],547521
546776,547589,"['GN1401', 'GN1404']",20131202,Days Of Gold,2219945,[725505],Life Of The Party,GN1400,['Jake Owen'],547589
546792,547605,"['GN1402', 'GN1401']",19960903,Pete Seeger: A Link In The Chain,336411,[28574],Cumberland Mountain Bear Chase,GN1400,['Pete Seeger'],547605
546793,547606,"['GN1501', 'GN0801', 'GN1504']",20101104,정글 피쉬 - 시즌2 OST,1026920,[184730],Knockin` On Heaven`s Door,GN0800,['타루'],547606
546798,547611,"['GN1402', 'GN1401', 'GN1407']",20020000,Transparent,2219830,[746609],Sleep In Cinescope,GN1400,['Aaron Booth'],547611
546871,547684,"['GN1402', 'GN1401']",20170901,Everything Is The Same,10094367,[1909350],Vacation,GN1400,['Simen Mitlid'],547684
546880,547693,"['GN1402', 'GN1401']",20190228,Chip Away,10255811,[2291486],Chip Away,GN1400,['Rue Royale'],547693
546934,547747,"['GN1501', 'GN0801', 'GN1504']",20181017,내 뒤에 테리우스 OST Part.3,10213037,[2561048],One Day,GN0800,['김민승'],547747
546949,547762,"['GN1401', 'GN1404']",20140218,Cole Swindell,2233950,[744183],Hope You Get Lonely Tonight,GN1400,['Cole Swindell'],547762
546979,547792,"['GN1402', 'GN1401']",20190401,Warmth in Blue,10307671,[2738961],I got you,GN1400,['ellene'],547792
546984,547797,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20100422,10cm The First EP,867153,[468244],눈이 오네,GN0800,['10CM'],547797
546994,547808,"['GN0801', 'GN0803']",19810610,이장희,361101,[3466],나 그대에게 모두 드리리,GN0800,['이장희'],547808
547003,547817,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20160421,아뜨뜨뜨,2680815,[967002],아뜨뜨뜨,GN0800,['이리원'],547817
547007,547821,"['GN1402', 'GN1401']",20160825,Barracuda EP,2706450,[1023957],Go Slow,GN1400,['Hayley Ross'],547821
547008,547822,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20181002,위로가 돼요,10208461,[2299365],위로가 돼요,GN0800,['쏠리데이'],547822
547018,547832,"['GN1401', 'GN1404']",19900925,Beth Nielsen Chapman,62204,[57689],That`s The Easy Part ,GN1400,['Beth Nielsen Chapman'],547832
547050,547864,"['GN1402', 'GN1401']",20101102,An Introduction To...Elliott Smith,1085869,[28323],Needle In The Hay,GN1400,['Elliott Smith'],547864
547055,547869,"['GN1402', 'GN1401']",20120831,Roman Roads IV - XI,2192949,[728362],Aurelian Way,GN1400,['Land Observations'],547869
547070,547884,"['GN1403', 'GN1401']",20180309,Can’t Be Satisfied: The Very Best Of Muddy Waters 1947 &#8211; 1975,10148801,[30063],You Shook Me,GN1400,['Muddy Waters'],547884
547082,547897,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190815,오늘도 사랑해,10317959,[719253],오늘도 사랑해,GN0800,['SoulJoe'],547897
547145,547960,"['GN0804', 'GN0801']",20071017,소리새 라이브 카페 CD1,359661,[100748],바다로 가자,GN0800,['소리새'],547960
547210,548026,"['GN1501', 'GN0801', 'GN1504']",20150130,하트 투 하트 OST,2302417,[198531],다시 사랑에 빠지지 않길,GN0800,['Low-End Project'],548026
547221,548037,"['GN1402', 'GN1401']",20170323,Focused,10047866,[1626811],Focused,GN1400,['NoMad Folk'],548037
547274,548090,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20150421,스물넷,2314923,[786896],저기요,GN0800,['소영이'],548090
547276,548092,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20181026,좋은 일이 올 거예요,10216277,[826619],좋은 일이 올 거예요 (With 이우진),GN0800,['달동네뮤지'],548092
547299,548115,"['GN0601', 'GN0801', 'GN0803']",19880900,바라본다,5112,[1027],여인 #3,GN0800,['한영애'],548115
547311,548127,"['GN1401', 'GN1404', 'GN1001']",20100518,Infinite Arms,895854,[220254],Laredo,GN1400,['Band Of Horses'],548127
