artist,title,English_clean_lyric
  Trey Songz  ,Body High (feat. Swae Lee),trigga hunnid bag freak freak freak hunnid mall hunnid mall daddy chorus hunnid bag mall daddy gooshy flipflops arm wristwatch season pitstop throat leakin drop nig panty side left right show tory tory drip drip way doin ticket flyin sky dial wristwatch tick tock dope block ten liplock ziploc side notice bomb lotus action tip head flip flop hunnid bag mall daddy gooshy flipflops arm wristwatch season pitstop throat leakin drop nig panty side left right show verse trey baby afterall body sayin doorman name focus brain adderall lane basketball body noosebleeds name thang everybody roll peace everybody piece rosary bustin artillery music ear leg air songz hunnid mall daddy gooshy flipflops arm wristwatch season pitstop throat leakin drop nig panty side left right show say show ball say show ball give tell pull shit shit make get love keep doin get sellin get need get stuff put get get say show ball give tell pull shit shit talk know call runnin take put sposed girl see get put say show ball give tell pull shit shit freak freak freak trey songz gooshy drip aight tight verse lanez drippy outside good dubai big top bad flower top trey songz gooshy drip aight tight songz real jesus cha heavy auxillary chorus trey gooshy drip aight tight zaytoven enough far away even heavenly
  H 3 F  ,How Can I,thing letter letter day someday sorry someday way thing thing day hand sorry someday way thing thing thing thing thing thing thing thing thing thing find hold get hop reply hop find find hold get hold get remember take grant throw make hop find find hold get hold get darling find hold get hold get find hold get hold get hold get hold get hold get hold get wrong whole whole late late late late late late late whole whole
  Mariah Carey  ,Jesus Born On This Day,today child earth today child earth today glory god shine world jesus day salvation jesus day king nation lamb god lamb god savior sing love everyone jesus day child manger jesus day lord today heart rejoice today heart rejoice today light birth hope peace earth jesus day salvation jesus day king nation today child earth today child earth christmas day christmas day christmas day christmas day christmas day bear bear bear bear behold come come bear bear bear bear bear bear bear bear bear bear bear bear light savior light light grace light grace light grace light grace light grace everywhere heavenly
  JBJ95  ,CRUSH,rewind love crush girl crush girl crush stop game interview phone smile facetime facetime rewind love crush girl crush girl crush stop game eye game love game night truth rewind love crush girl crush girl crush stop game eye game love game make crush get get get play put see killin make crush get get get play get send call tell make crush get get get play get mine stuck big facetime mine stuck alright good mine stuck anyway right anyway anyway anyway anyway anyway anyway
  Drummer Lino Park  ,Sweet Memories (Feat. 이상욱),music matter melody feel good
"  88rising ,  Rich Brian  ",History,history history nostalgia face sight time clothes time baby come friend dress tee thing history feeling picture mind occasion try nobody friend size shoe booze thing hug break mistake move mistake adult history history nostalgia face sight time clothes time baby come friend dress tee thing history bet round day somebody time let pride sense control time change one world till eye eye world thing lip time goin friend bullshit parade time someone home history history nostalgia face sight time clothes time baby come friend dress tee thing history get get feel think happen see take take act callin impressin see come feel move newer get put know make pop work give ask cry move remember give give try make learn learn get get feel think happen see take take act callin impressin see come feel move newer get get make get run talk put let get get realize lose give feel hang end wish bounce say get get feel think happen see take take act callin impressin see come feel move newer get wrinkled right best right wrinkled nobody much girl late good self long good whole last best wish wrinkled finally well aside still finally well well aside well maybe alone soon finally well
  경제환  ,외딴 별과 행성,
  Around (어라운드)  ,넌 나의 우주,yes home time night yes feel heaven nice
  Sam Brown  ,Stop (Edit),love arm street help love stop stop heart stop time time soul day stop stop heart stop time day stop stop heart stop give come depend give believe wrap wonder know break try walk tear resign leave break stop love remember win walk break lied true good good good easy good good good sorry good good good never apart away apart forever apart
  Mac Ayres  ,Get to You Again,guess friend track end night home babe fall something call shit man mic thing shit man mic thing see run spend drive wish call tell turn start start start get get get babe get say take win expect make know call call get babe get get babe get know live listen write know touch miss know live get listen write know get touch miss get baby get babe whole stupid good last last meet often around finally never probably
  Kali Uchis  ,Miami (Feat. BIA),bia miami verse air miami miami bill panty girl girl sight world visa flight grass chorus fast speed light money price blow spot fast speed light money price blow spot verse kali check cause miami miami job video bound bound land opportunity palm tree fast speed light money price blow spot fast speed light money price blow spot dynamite bridge bia runnin run afford kali run let bia seat blowin fronto loosey need money get loca perico pero vice blunt mimosa corona lime side sand trap cause baggage way toe hand bag cause chorus fast speed light money price blow spot fast speed light money price blow spot dynamite kali bienvenidos kali feel miami pay set get start catch kali move take raise move take raise impress call collect come collect assume pay look find find say want kim kanye kali move take raise move take raise kali look split kali see smoke see moody know know miami gusta get pack ten kali move take raise move take raise uchis uchis miami little little big green uchis live dynamite live dynamite uchis cute uchis live dynamite live uchis verse uchis new vamo vida llamo coca new twisted bougie expensive uchis live dynamite live miami never never never never always back bia fast prolly never probably never forward ever back never never
  Brian McKnight  ,Been So Long,blue reason door walk baby baby come way day night touch thing pad something thing let repeat song night end right repeat praise felt get ask cause use write tonight say stay right funny open sure long long baby much hard wrong right repeat away exactly long ever never
"  slchld ,  whoosh  ",harbor,something work somebody water blood something tell thing life hand love anger thought thought baby way dare time hand warmth man world nobody everyone somebody somebody home dare time hand warmth man get prove try improve poison drink bath put try contain fill lose save break hold ask claim tell let see baby say want believe lie say save break hold ask claim tell let see baby right tainted trust close special tainted anyway much right right back far away right back far away
  BJ The Chicago Kid  ,Wait Til The Morning (Feat. Isa),front porch shit afford lady face fix wait morning wait morning wait morning wait morning wait morning wait morning fool thing place tell hop truck light light door phone rang fix wait morning wait morning wait morning wait morning wait morning night love wife wait morning wait morning wait morning wait morning girl baby friend name dirt please please wait morning please please wait morning please please wait morning please please wait morning please wait morning phone ask lie lie ask lie lie heart soul lie part lie sit think happen lose split think carry tell hold cut hold till tell tell tell get tell bold love call hook run midnight know tell hold cut hold till tell till need make tell till till please ring ring ring ring ring ring ring ring answer get talk give give give crazy crazy big ready wrong wrong old red green wrong undercover best listen tonight tonight tonight tonight tonight tonight tonight tonight lately enough even enough enough right right
  은희 (Eunhee)  ,만나요,
  이난 (ENAN)  ,OMD (One More Drink) (Feat. 진돗개),time time hand barternder drink drink drink drink drink drink drink drink drink drink michael jordan pay turn hand barternder drink drink drink drink make music baby drink drink drink drink drink drink drink drink drink pick get get get drink put take take lay get drink put love take take hallelujah loud bartender baby really really baby really really really
  GIWON  ,Treats On Me,solve girl slowly touch feelin future shoulder treat baby finger focus aye cause time future shoulder treat treat baby treat please forget soak lay babe yah sharin babe babe aye magic aye sharin babe babe everywhere always always
  Kiana Lede  ,EX,call communication heaven elevation thing trouble pride trouble tie way friend get text love let run stranger water fire thing trouble pride trouble tie way friend get text love act care cause act care cause way friend get way friend get text love spend felt cause change get get cut girl feel stress get love treat skip pretend get start cause change get get cut girl feel stress get love treat girl feel stress get love treat different mean good low wild hit awkward pour different mean good low wild hit good low wild good low wild hit long still alone back still alone always always still still alone
"  Ferdy (MosPick) ,  제이호미 (jhomie)  ",그 자리에서,fall fall fall
  Ciara  ,Pucker Up,yeahh darkchild shawty swagg hello hello hello mwah hello hello hello hello everybody shotgun driver pedal medal lightspeed yep yep dollar sign swagg supergirl swagg swagg swagg supergirl swagg swagg pucker hollywood pucker pucker swagg pucker pucker sma smooch swagg pucker swagg swagg pucker kiss kiss swagg swagg pucker swag swagg trynna world playground matter money swagg supergirl swagg swagg swagg supergirl swagg swagg pucker hollywood pucker pucker swagg pucker pucker sma smooch swagg pucker swagg swagg pucker kiss kiss swagg swagg pucker swag swagg fallin place eye disguise gim toush girl pucker hollywood pucker pucker swagg pucker pucker sma smooch hollywood pucker pucker swagg pucker pucker smooch swagg pucker swagg swagg pucker kiss kiss swagg swagg pucker swag swagg kiss rid scar play get tell rock kiss tell rock kiss make kiss kiss kiss see feenin kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss get save cause keep sit pay tell rock kiss tell rock kiss make kiss kiss kiss see feenin kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss keep get look make make kiss kiss kiss see feenin make kiss kiss kiss see feenin kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss uhh super right swagg swagg famous kiss waitin sma kiss kiss green swagg swagg famous kiss waitin sma kiss kiss hard trynna lame kiss famous kiss waitin sma famous kiss waitin kiss kiss far far everywhere still enough
  SG 워너비  ,종이학,
  Smokey Robinson  ,Being With You (Single Version),care care care anything scene picture screen warning voice friend relation heart break reputation care care care care anything people change love mind thing way care care care care anything care anything care care leave beg stay avoid care let say tell let hear care leave beg stay avoid care change notice felt feel care leave beg stay avoid care sure real else else always much really really never else else
  나박사운드  ,우리 다시 만나면 안돼?,
  로시 (Rothy)  ,구름,ice sweet cloudy misty windy sweet love baby use desperate sweet rainy
  윤현상  ,누운 기억,
  JP Cooper  ,September Song (Guitar Acoustic),love cotton time iron heart darling morning mixtape weekend september song summer time move september song chorus september song face strangest place station passing sense danger feel heart stranger mixtape weekend september song summer time move september song chorus september song melody year september song september song september song summer time move september song chorus september song chorus lightning get break use talk repeat repeat last tell remember sing tell remember cause meet get repeat get repeat last tell remember sing sing think last tell remember sing sing strong soft hot innocent long fifteen fifteen fifteen underground mad long fifteen fifteen long fifteen fifteen never slowly sometimes still slowly still slowly
  빅마마  ,언니,
  Babyface  ,"This Is For The Lover in You (Feat. LL Cool J, Howard Hewett)",word bond way man yes everything girl baby baby talk love shower hour arm cause love power sky limit heart god mission stress touch precision love position trust rock hand world face baby baby honey chorus lover time forever way baby girl love lover friend baby night drop top bentley coupe spotlight flight trip man steel menace match lover word man yor face honey chorus lady gentleman hewitt girl mental thing rest thought lover ring show maybe lover time forever lover baby lover time forever check love baby cause give baby give stand love make least let dangle feel wound send heal love come throw give look lace ring love love end take baby say take france italy park drive lace wear venice make everlasting love senseless look say meet satisfy lay sleep assure chorus baby baby undress right real true start last baby tahiti white triple black gear top heaven real laced physical right next last baby last anyway anyway always anew never anywhere never right ever
  TGT  ,Tearing It Down,face waistline mine room flame motherfucker ground wall problem cause girl leg help water bout cause girl girl tonight belongs sound code beast mode room flame motherfucker ground wall problem cause girl leg help water bout cause girl hear move hour put way renovation wall stimulation creation thing room flame motherfucker ground wall problem cause girl leg help water bout cause girl belongs say hold take tunnel see burn cave tear tear shake break tear tear tear face say take lose whisper see burn cave tear tear shake break tear tear tear build come let finish create let build look amaze see burn cave tear tear shake break tear tear tear beat rumble hot deep soft hot deep hear hear right mad hot deep girl tonight bad deep enough enough far hard enough
  에릭남 (Eric Nam)  ,No Shame,wish shame way pain way shame promise fine time somebody kind nerve word string shame way pain way shame flame consequence fire devil side angel weight shoulder thanks kind nerve word string shame way pain way shame kind nerve word string way something something bet feel baby something something shame shame shame shame felt hurt say say break play get stick play take felt hurt ignore play get get stick play take felt hurt get stick play hurt hurt say say wish else cool guilty wish wish high wish wish cruel wish wish still
  Paloma Faith  ,Stargazer,star collector sky rope walker talk town cloud sign twinkle dream stargazer heartbreaker shine stargazer space light sky flame star collector sign twinkle dream stargazer heartbreaker shine stargazer day moment one dream dream stargazer heartbreaker shine stargazer star wish shine know show shine lose comet shine restart shine give shoot tight twinkle little atmosphere dear haley twinkle little atmosphere dear twinkle twinkle little little atmosphere dear wish anymore anymore forever anymore anymore lonely anymore anymore anymore
  Tamar Braxton  ,Prettiest Girl,see man world lady prettiest morning smell breakfast bed heart love win man day cupid shot thank girl world matter fact love girl world matter girl world petal floor time everything hour day shot thank girl world matter fact love girl world matter prettiest girl world chick nothing girl world hair mess check beautiful beautiful girl world matter fact love girl world matter girl world get ask begin get look make heaven make feel get thank disagree say cause rise let steam show plan heaven make feel get thank disagree say get hat tell get make feel get thank disagree say cause best fairytale full crazy good true everyday undescribable pretty beautiful pretty pretty shower everyday cupid undescribable undescribable petty beautiful pretty pretty pretty beautiful beautiful pretty beautiful pretty pretty early ever really really really
  Zion.T  ,Click Me (Feat. Dok2),kick drum snare drum synthe line dirty zion city privacy era people web people site people web people site drum snare drum floppin hop number ill jean outta block privacy zion gonzo remix baby cleenix baby sunglass people web people site feel follow click click groovy red let dolce click follow kill feel rain get get baby red high bass south hello low click new skinny red groovy skinny straight groovy skinny forever
  R. Kelly  ,Radio Message,radio message baby come sorry sorry rest life sorry sorry cause friend ticket ride caller line radio message baby come radio message baby come baby sorry way sorry mistake sorry cause friend ticket ride caller line radio message baby come baby somebody let record baby cause back record record caller line radio message baby come radio message baby come baby baby home please beg come come come make lie lose stay lose hear forgive beg come come come beg come come treat promise meet lose stay lose hear girl forgive cause beg come come come rotate come let rotate let rotate play hear let rotate beg come come come come beg come come come come come come crazy best limo next please silly sorry crazy best limo next til right please next back back back back back back back back ever back back back back back back back back back back back
  Michael Bolton  ,Lean On Me,life tomorrow lean friend help till somebody please pride thing one need brother hand somebody problem somebody lean friend help till somebody brother hand somebody problem somebody load carry road share load friend help till somebody somebody lean lean lean lean lean lean lean lean lean lean lean lean lean lean lean pain sorrowbut win need lean swallow borrow fill win let show call lean lean win need lean call lean lean bear right call call call call call call call call call call call win need lean call call wise strong long strong long lean strong long lean lean lean lean lean lean lean sometimes always
  COMMON GROUND (커먼그라운드)  ,Celebrate The Love,
  The Weeknd  ,Till Dawn (Here Comes The Sun) (Album Version),time time time neck love mystery cause nothing pretend shame box lie end day call call sun arm keep edge chance night void night voice pack day nothing leg waist stop sheet nothing pretend shame box lie end day call call sun arm keep edge chance night sun arm keep edge chance night yes sun arm keep edge chance night sun arm keep edge chance night take push become take get embarrass get hide get put stay fill tell yell hear get smoke talk come wrap win mess get hide get put stay stay hate want miss hate hate want miss hate stay stay last routine denial extra quiet denial denial girl girl girl routine routine girl girl girl routine denial denial eventually away alone always well long away alone always well well well well well well well well
  Olivier St. Louis  ,Fall In Love,change blade side line love inside reason fall love reason reason fault reason fall love reason reason fault plan belief hear believe deceit reason fall love reason reason fault reason fall love reason reason fault reason fall love reason reason fault reason fall love reason reason fault win lay paralyze expose recall know recall know tell enchant make convince recall know recall know recall know recall know change front unknown true true fast yet asleep ever
  태완 (Taewan)  ,Sweety (Feat. Vertbal Jint),dawgs box baby sweety baby luv baby sweety sweety man pride upso step lady tongue friend sweetay lady sweety sweety call come alright come get swallow get tie god girl lady
  William Singe  ,Rush,time time night eye vice mind time show take life rush time rush everything depends blessing rush everything depends conversation angel dreamer demon ride city backseat man vision show take life rush time rush everything depends blessing rush everything depends leaf til rush time rush rush baby everything depends blessing rush everything depends depends say glass baptize take paradise come bring come let leave catch take paradise come bring come let leave sleep watch come let leave say last last last sweet sweet tonight light little little little tonight light little little little breathe hard little little little little back back
  Jeremih  ,Buh Bye,yup spot cause bye bye eye eye eye eye eye eye flame lover beginning feeling crazy thought man plan lady girl time spot cause bye bye eye eye eye eye eye eye girl face night time voice mail toya name number game chorus spot cause bye bye eye eye eye eye eye eye mix signal kind kinda day chorus spot cause bye bye eye eye eye eye eye eye love hate darling grow know take say say verse felt lose slip end breathe feel start drive make try know hate darling grow know take say say verse make forget mind stick remember hit breathe breathe reach leave play hate darling grow know take say say speak know guess tell cause damn hate darling grow know take say say much true right tried hard much long good last childish much long hard much yup lately apart never away close right lately apart ever freeze lately apart well probably lately apart
  Lauren Sanderson  ,Spaces,kid limit place mind page notebook line time moment sign vision life dream understood vision plant seed dreamin baby baby baby place dreamin space mind space memory space mind life space place mind answer space space mind dream show tell read find wait wait tell ask tell chase chase time build flood time float lose lose lose lose lose lose lose find realize find try fill someday big chase fair unfair lost wishin good far far sometimes sometimes sometimes sometimes never always
  Brick (브릭)  ,At Dawn,feeling dawn perfume dawn feeling dawn
  GAWVI  ,Hope You Say,men zion cause eye darkest time love eye life scar boy trip man man til hear want girl love tide girl life men others scar boy trip man man til hear love love love love tire get pray love see say give hurt god hurt talk cause drown die break cry let apologize say give hurt god love love love love outside emotional survive survive great right yes yes
  R. Kelly  ,Let`s Be Real Now (Feat. Tinashe),disrespect thing girl shift lovin fault heartache pain shit storm try rain trust contact guy home lay bed lie actress love scene come let come let let disrespect time home table everyone missin head love effort actor love scene damn let come let building mountain sea anything face everything fool come let let let come let give get work pay blame say create run tell come show ring spend post blame cause realize say come let let win jump move let beg see smile win take let let let come come come keep let able crazy overtime full real real come real real flippin dumb secret wish real real come real real real real real babe nothin real real real come real real real real real baby real real real come real real real even baby still really seriously else dumb right hardly enough really instead seriously seriously seriously
  디알로  ,Sexy Body,hoya sexy body body hoya sexy body body face vibe body body sexy body body sexy body body body get get get get get get get get get get get get get get get get sexy sexy know know sexy cool know know sexy sexy sexy sexual
  Jess Connelly  ,Slow Drive,patience scar heart baby eye mind sunset drive reason escape baby hit problem part drive escape time feel someone baby eye mind sunset drive reason escape baby hit problem part drive escape complicate get pull sunrise help set take take let show hard love take make look boy ask call sunrise help set take take let show hard love take good flaws worth great best clear slow perfect high slow perfect easy many much great best clear slow perfect high slow perfect forever really
  초영 (Choyoung)  ,What Is Your Color?,color color blue brown mint one purple pink lime gold orange silver gray yellow blue brown mint one purple pink lime gold orange silver color color yellow green red white black green red white black navy gray
  결 (KYUL)  ,Silence,silence silence silence silence silence silence silence silence still still still still still still still still
  폴킴  ,만나볼래요,
  이바다  ,야몽음인 (夜夢陰人),dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark sit sit sit sit sit sit sit sit sit sit sit sit say sit sit sit sit good underflow uhuh wet next uhuh
  픽보이 (Peakboy)  ,"‘ㅅ’ (Feat. Jay Moon, HunnyHunna)",yur brain lucy sky plane earth move golddigga hoe idea light bulb fuckwit world verse sail choice alcohol sponge damn hunny chick fucker scene money holla model flow paper paparazzo danger worry quake flyjay listen sleep get network marry run flyjay flyin straight ionfuckwit ionfuckwit ifuckwit cool peakboy god flow hot green top top new choppa still never anymore damn pretty yes
  룬디 블루스 (Lundi Blues)  ,Wake Me,night love support way night wake wake wake wake
  올댓  ,I Need Ur Luv (Feat. DirtyBlood),love let let love let let lady let let love let let love love love love love love love love love love love love love day love love let let love let let win win win win win win win win stand get remember win win win win love freezin real love back
  Lossapardo  ,Sleep (3 A.M.),nothing playing hide seek tonight everytime mess morning nothing playing hide seek spent people dream people dream try get sleep come try try win try get sleep come awake wait get sleep get sleep sandman long usual sleep sandman much long already long sometimes sometimes
  노지훈  ,니가 나였더라면,girl girl girl one
  Aaliyah  ,Street Thing,street thing thing cause street thing goin love goin time one one doubt mind boy love yes cause street thing goin love goin bridge mountain sea boy let love mountain sea boy let love mountain sea boy let love mountain sea boy let love mountain sea boy let love mountain sea boy let love mountain sea boy let love mountain sea boy let love get come know stay cause get get find stay ask get find stay let know feel climb swim get climb swim get climb swim get climb swim get climb swim get climb swim get climb swim get climb swim get rare kinda happy second real kinda happy liyah high deep high deep high deep high deep high deep high deep high deep high deep never away love always forever ever nowhere right right forever never never nowhere right right forever really always always always always always always always always
  Chris Brown  ,Fine China,baby finish time money let baby let physic china girl life game china china love amount time world lot time heart china step get cause win waste cause explain take slow act skip playin take find give love tell owww noooo different girl replaceable chase good enough alright dangerous mine generous irreplaceable uncollectable fine favorite replaceable chase good enough alright dangerous mine generous irreplaceable uncollectable fine alright dangerous mine generous irreplaceable uncollectable fine awhile daily daily sure ready wrong alright dangerous mine generous irreplaceable uncollectable fine back favorite
  Ruben Studdard  ,Listen To Ya Heart,fine something mind girl mistake lesson pay girl something cool guy fool listen heart let heart way heart let girl misery love company dude chance hood pressure heart let heart way heart let girl mind baby girl time heart tock tock heart let heart way heart let baby girl move let put make learn get leave tell come tell love cause stay wrong hold tell hold let lead say say stay stay listen get jump get get hat decide take listen tell hold let lead say say stay stay listen try play try waste leave stay get think keep think tell hold let lead say say stay stay listen wrong nobody deep mean good girl tick never back shortie still still baby listen baby back baby listen baby long long baby listen baby
  R. Kelly  ,Wanna Be There (Feat. Ariiraye),thing rebuildin time anything support anything year school locker position heart missin thing care talk world matter baby girl someone shoulder someone issue rejection neglect cause anything hunnid world matter baby girl someone shoulder someone thing time brother heart night cause anything mind baby enemy mile end day world matter baby girl someone shoulder someone say hear get heal baby girl know tuck wonder cause lean call hold call call feelin stalk get think kill hurt want please happen lean call hold think keep tell see believe break cope heaven sometimes say meet lean call hold many successful honest much successful many strong hard easy successful awkward never ever even still away halfway
  Omarion  ,I Get It In (Feat. Gucci Mane),braid cut grown sister label money money chuck locs mia mia superman cali good hood policin wishin nigga mama back right singin hella tight game thing boy man competition mma show love love fan music baby bass sound cali good hood policin wishin nigga mama back right singin hella tight game thing tennis shoe coat louie vee gucci girl panty none dont none man damn neck omarion take let triple date puttin game wish jet kiss nose smokin dro tokyo trapper rappin place game thing cut get get get want get kinda get get skatin get flashlight try get holdin get act get cause find round get tell get want get kinda get get skatin get flashlight try get holdin get act get aint wear buy fire break see take handle cancel marry marry ponochio grow get goin get low young lil nigga right fumble lil nigga right mane gucci wit double double champagne private seas trippin long long even right right ever
  경제환  ,을,
  Elliott Yamin  ,Fight For Love,yeahhhh mean girlfriend plan weekend pick man finger girl mon playin name love cause please chance trust cause everything love cause girl babe man thing way thing stay promise life love cause please chance trust cause love cause girl babe waste time love life tell way love love cause please chance trust cause love cause girl babe bother get let know get ring stop know afraid fall give give earn afraid fall afraid love think buy pronounce love turn commit afraid fall give give earn afraid fall afraid love find let hurt make afraid fall afraid fall give give earn afraid fall afraid love crazy much least girl much lookin nothin nice everythin much nobody afraid wooo afraid everythin much afraid ever never really away ever never ever never
  H.E.R.  ,Say It Again,show tonight note mic light lot mouth way get naughty anybody time time time time action ego food thought half preview lot mma throw yesterday get naughty anybody time time time time action get naughty anybody get naughty anybody hit turn say talk use win win ask win win give let fee say talk win win ask win win pro first first already even baby even back even
  SAYMA  ,aha,
  South Border  ,Your Space,compass journey heart doorstep road fire heart burn melt desire beauty none darker day brighter time way embrace fallin space thing truth one inch possibility moment one darker day brighter time way embrace fallin space fallin space darker day brighter time way embrace fallin space darker day brighter time way embrace fallin space fallin space fallin space fallin space make keep use uncover try remember keep keep keep let next comin comin comin comin wherever back back discover together back back back back back back back back back back
  Tower Of Power  ,Attitude Dance,kinda dancin attitude attitude dance kinda mood attitude attitude dance attitude dance grip attitude trip groove foot beat attitude dance hip trip move attitude dance attitude dance shake escape point view attitude attitude dance grip attitude trip groove foot beat attitude dance swing thing dude attitude attitude dance attitude dance style anything attitude attitude dance attitude dance grip attitude trip groove foot beat attitude dance attitude dance feel try improve feel get cop move feel compete shake break bust throw add get cop move feel compete get become get kinda get cop move feel compete shy little low little great baddest mean certain wild proper lik even dont even even ahead ahead really even ahead
  결 (KYUL)  ,안아 (2019),
"  15& (박지민, 백예린)  ",Rain & Cry,way way please love
  Brahny  ,Prosperity + Rain,thing gravity way way everyday moon shift wave mind shine light warm night thing gravity way way everyday moon world time space fever prosperity rain moonlight darkness babe dream paradise state hold vein sky dream paradise state part thing gravity day feel change feel find place ask clear ask keep feel change feel find place ask stay gather tight stand feel change little little tidal sun little little last high fine light moonlight vibrant alive light moonlight vibrant light little softly brightly forever still still
"  태식 ,  Similar  ",Fall,
  Aretha Franklin  ,Soul Seranade,soul world soul soul serenade sound soul serenade soul everyone word word devotion message evening anybody ocean soul soul soul serenade soul soul serenade hear serenade fly sing serenade serenade know let tell bore let tell jump serenade serenade free lonely pretty little little away pretty soon right pretty right
  Ruben Studdard  ,Flying Without Wings,everybody something thing place place chidlren lover eye joy thing wing morning life word others line kind life thing wing dream cause sunrise face time place thing thing mine wing cause thing wing place life begin wing joy wing look think deny fly share make cry find fly seem get fight know let make wake watch know say give fly fly fly fly complete strange special solitary simple deep much special impossible complete little special never beside
  지예 (Z.ye)  ,YOU (Feat. 01),girl ring
  Babyface  ,How Can U Be Down,night cause girl twirl girl door home something kind dignify answer come girlfriend cool man takin momma fool game crib night cause school kinda girl kiss home something kinda let girlfriend cool man takin momma fool game friend hope dream anything sea inch knife house dog home girlfriend cool man takin momma fool game girlfriend cool man takin momma fool game girlfriend cool man takin call know say think fly take tell come knock tell make try signify win try take say raise let know know drop know try seduce try make think tell drop try give tell say sorry try testify shit win get try take say raise let know know bout take bring take surprise bring try take say raise let know know try take say raise let know know try take friday even busy naive running tuesday bad grown naive running shit give mile smile stray naive running naive running naive always maybe still early away back
  버블 시스터즈  ,애원 (R&B Ver.),
  얼바노  ,내 탓이지 뭐,groove make urbano
"  88rising ,  Joji ,  NIKI  ",La Cienega,bottle floor party lord wall glitz glamour cam singin land name pawn chess board smile joji niki glitz glamour cam singin land name pawn chess board smile watch shrink hear think make use bore fun see hear make use bore checkmate niki empty quiet checkmate loud clear accidentally lately never accidentally
  kumira  ,너에게 미안한 몇가지 이유,girl feel girl feel run run run girl feel girl feel run
  신다정  ,I`ll Be Fine,life please life okay okay okay please get let please get fine fine fine fine okay fine
  Evy Jane  ,Worry Heart,city day bathing pool sweaty tear year year mattress body sheet word worry heart worry heart nothing shadow nothing shadow blanket hair anchor mattress body sheet word worry heart worry heart nothing shadow nothing shadow worry heart worry heart nothing shadow nothing shadow saw age age make say make feel darling lift darling grow make float free foresee foresee make say make feel darling lift darling grow darling lift darling grow afraid afraid mine good sweet thin thin mine good much damn much
  Toni Braxton  ,Sex & Cigarettes,hell chorus yes yes guess chorus thing bed cigarette dirt lie chorus yes yes guess chorus thing try lie bed cigarette thought chorus thing try lie bed cigarette cigarette tell suppose trust tell suppose lie suffer expect pretend love put suppose give hate tell try lie lie smell remember use catch lie cover hide disrespect love put suppose give hate tell lie smell believe drive tell lie smell pre much cold bold crazy crazy least double bad pre much cold bold crazy crazy least old crazy crazy least never alone yes instead straight back lately even yes instead straight outgrown instead straight
  PIUS (파이어스)  ,Be With Me (Feat. Jin),booty idol babe stop cause stop cause win win stop sexy stop
  Tye Tribbett  ,Little Drummer Boy,come pum king rum pum gift rum pum pum king rum pum pum rum pum pum rum pum pum rum pum pum baby rum pum pum boy rum pum pum gift rum pum pum fit rum pum pum rum pum pum rum pum play pum pum drum drum drum rum pum lamb time rum pum pum drum pum pum pum pum rum pum pum rum pum pum pum drum drum tell see pum lay honor bring give king honor nod keep play play smile rum newborn fine little poor rum mary rum best rum rum
  흑꼬  ,상관없어,matter matter matter care matter matter matter care matter time matter matter matter care ever
  Adele  ,Rolling In The Deep (Acapella),fire starting heart fever pitch dark head ship bare piece thing fire starting heart fever pitch dark scar love scar love help feeling deep heart hand beat baby story head think depth despair home scar love scar love help feeling deep heart hand beat deep heart hand beating soul door blessing turn sorrow gold kind deep heart hand beat deep heart hand beat reach bring see sell lay see reach bring keep think roll play tell hear make win share keep think roll play roll play throw count find pay reap sow roll play roll play play play crystal clear mine sure open treasured finally almost almost back
  Joss Stone  ,Right To Be Wrong,right mistake wing mind flesh blood bone stone right right right got song feel right opinion decision mission vision negativity face right mistake wing mind flesh blood bone see stone right right right got song feel right ahh huu hmm huu hmm huu haa huu haa haa ahh whao get make step feel fly get make get leave get hold get break breathe get sing sing get leave entitle turn blur let wait get make step feel fly get make get leave get hold long get break breathe get sing sing get leave hmm get get wrong strong great unknown wrong wrong long free wrong key sure good wrong wrong strong hmm great unknown wrong wrong free wrong key sure good wrong naa right right never alone finally alone really willingly never alone finally alone
  Anthony David  ,Something About You,love fate game mistake part life imperfection year drawn stream illusion dream truth something love one thing dream life love year confusion time truth something something something tonight something world river sparrow sing flower something baby breath sun shine phillies carve care fashion suffer play make bear disguise conceal say feel tender change hear tell tonight tonight tonight wrong human undefined diamond right tonight perfect fragile free wrong human right right right right hard much often ever together tonight tonight
  Stevie Wonder  ,Part-Time Lover (Album Ver.),phone home nothing part time lover light night part time coverpassion run sun stranger day lover night feeling friend word discreet part time lover emergency male friend part time passion run sun stranger day lover night passion run sun stranger day lover night something night someone door belland part time lover man exchange name game part time lover part time lover part time lover call ring hang let know make let know chase love know meet pass speak know ask win chase love know feel chase love know feel get tell ring call leave play wrong tonight wrong right peek undercover wrong right undercover wrong right last even really
