artist,title,English_clean_lyric
  CokeJazz  ,are you experienced?,experienced wonder curious let play guide experience curious thing ceiling closing say choke feeling reached universe black floating zero gravity fully experienced wonder curious raised limits let break universe black floating zero gravity fixated blue fixated blue fixated blue substance ye little faith alright ye pass thing mean roll sake feel alright blow space experienced wonder curious let play guide experience curious thing ceiling closing say choke feeling reached universe
  The Shins  ,Bait And Switch,finally ducks row peace quiet means subtraction got sure know two weeks spine traction eyes basket well god heart phase kind girl nobody daughter used powerful waves shallows breath taking water call beautiful wish moral compass better swim hide psychic derailer drive car sea spend night high cannon towering hemloch use always found creature habit real protection tell leave settle sees lie closer inspection like everyone else running terrible chomp smoke eyes simple man cursed honest heart go tear apart running terrible chomp smoke eyes simple man cursed honest heart go tear apart
  Rammstein  ,Keine Lust,ich hab keine lustich hab keine lustich hab keine lustich hab keine lustich habe keine lust mich nicht zu hassenhab keine lust mich anzufassenich hatte lust zu onanierenhab keine lust es zu probierenich hatte lust mich auszuziehenhab keine lust mich nackt zu sehenich hatte lust mit gro en tierenhab keine lust es zu riskierenhab keine lust vom schnee zu gehenhab keine lust zu erfrierenich hab keine lustich hab keine lustich hab keine lustnein ich hab keine lustich hab keine lust etwas zu kauendenn ich hab keine lust es zu verdauenhab keine lust mich zu wiegenhab keine lust im fett zu liegenich hatte lust mit gro en tierenhab keine lust es zu riskierenhab keine lust vom schnee zu gehenhab keine lust zu erfrierenich bleibe einfach liegenund wieder zahle ich die fliegenlustlos fasse ich mich anund merke bald ich bin schon lange kaltso kalt mir ist kalt ich hab keine lust
  White Lion  ,When The Children Cry,little child dry crying eyes explain fear feel inside cause born evil world mas killing man one knows become look done destroyed must build children cry let know tried cause children sing new world begins little child must show way better day young cause born world see live love peace presidents wars end one united world god children cry let know tried cause children sing new world begins become look done destroyed must build presidents wars end one united world god children cry let know tried children fight let know right children pray let know way cause children sing new world begins
  U2  ,Every Breaking Wave,every breaking wave shore tells next one one every gambler knows lose really summer fearless speak answerphone like every fallen leaf breeze winter leave alone alone go go way go mine helpless tide baby every dog street knows love defeat ready swept feet stop chasing every breaking wave every sailor knows sea friend made enemy every shipwrecked soul knows live without intimacy thought heard captain voice hard listen preach like every broken wave shore far could reach go go way go mine helpless tide baby every dog street knows love defeat ready swept feet stop chasing every breaking wave sea knows rocks drowning ocean know heart place know fear wind begin begin go go way go mine helpless tide baby every dog street knows love defeat ready swept feet stop chasing every breaking wave
  Sia  ,Lentil,waiting adore saw wish whole world could would never hurt desert work things thought could would lick tears eyes cry missed gone hurt leave deceive needed believed never meant let awake stake eye never meant let trying fall apart pictures stitches riches money could never buy give though heart achin breakin takin send way want hold unfold told coming back know okay everyday sun shines little brighter never meant let awake stake eye never meant let trying fall apart never meant let awake stake eye never meant let trying fall apart trying fall apart night set light wishing mind oh never meant let never meant let trying fall apart never let never meant let trying fall apart
  Imagine Dragons  ,Shots (Acoustic (Piano) / Live From The Smith Center / Las Vegas),touch place keep saying looking empty space oh wishing wishing gone gon na wrong oh going mess oh luck sorry everything oh everything done second born seems loaded gun shot shot shot hole everything loved oh shot shot shot hole every single thing loved luck waiting break keep saying looking way escape oh wishing taken granted help gon na wrong oh going mess oh luck sorry everything oh everything done second born seems loaded gun shot shot shot hole everything loved oh shot shot shot hole every single thing loved meantime let go roadside used know let drift away oh let drift away bay side used show moonlight let go let drift away oh let drift away always time change mind oh always time change mind oh love hear oh let drift away sorry everything oh everything done second born seems loaded gun shot shot shot hole everything loved oh shot shot shot hole every single thing loved meantime let go roadside used know let drift away oh let drift away bay side used show moonlight let go let drift away oh let drift away always time change mind oh always time change mind oh love hear oh let drift away
  이아립  ,책장을 넘길 때마다,
  나폴레옹 다이나마이트  ,MAMMOTH,
  Ryan Adams  ,Everybody Knows,come worst places come come try take home always need hard reciprocating fabric life gets torn everything changing know going hold spinning control together one us love everybody knows says name echoes head like canyon says name says know come sometimes thinking like cannonball shooting cannon forget whatever thinking everything changing know going hold spinning control together one us love everybody knows everything changing know going hold spinning control together one us love everybody knows everybody knows
  Lee DeWyze  ,A Song About Love,used make cry smiled since left undo goodbye word wish cud forget u told love try move hard get fall wrote song love nothing took blame even though knew wrong yeah calling name every time singing song coz yeah u told love time move hard get fall wrote song love nothing coz yeah u told love try move hard get fall wrote song love sad cuz enough wrote song love nothing
  Warmen  ,Separate Ways,stand worlds apart hearts broken two two two sleepless nights losing ground reaching feelin gone change mind go survive tide love divides someday love find break chains bind one night remind touched went separate ways ever hurts true love desert know still love though touched went separate ways troubled times caught confusions pain pain pain distant eyes promises made vain vain vain must go wish love never walk alone take care love miss love chorus twice still love girl really love girl ever hurts true love desert
  Paul McCartney & Wings  ,Live And Let Die (2018 Remaster),young heart open book used say live let live know know know ever changing world living makes give cry say live let die live let die live let die live let die matter ya got job got ta well got ta give fellow hell young heart open book used say live let live know know know ever changing world living makes give cry say live let die live let die live let die live let die
  Cat Power  ,Ruin,seen gypsies made way kept going kept rolling nowhere go nowhere go far seen bush wilderness every known city saudi arabia dug calcutta went mozambique istanbul rio rome argentina chile mexico taiwan great britain belfast desert spain little bitty island middle acific way back home town town bitching complaining yet people got sh eat bitching moaning many people know got sitting ruin sitting ruin far seen bush wilderness every known city saudi arabia dug calcutta went mozambique istanbul rio rome argentina chile mexico taiwan great britain belfast desert spain little bitty island middle acific way back home town town bitching complaining yet people got sh eat bitching moaning many people know got sitting ruin sitting ruin sitting ruin sitting ruin
  Alice Cooper  ,You & Me,get home work wan na wrap around wan na take sqeeze till passion starts rise wan na take heaven would make day complet movie stars share bed lovin tv enough workin man tell babe oh enough sometimes asleep starin ceilin gon na reach touch go dreamin could take heaven would make day complete cause movie stars ar share bed lovin tv yeah enough workin man tell sweetheart enough superstars share bed popcorn tv yeah enough workin man tell babe enough get home work wan na wrap around like hold sqeeze till passion starts rise wan na take heaven would make day complete movie stars share bed lovin tv enough workin man well tell baby enough
  김필  ,붉은 낙타,believe believe believe believe believe believe believe believe wan na go
  Annihilator  ,The Fun Palace,l waters pharr welcome invite world face nouse escape confront bash psychic house horrors lead pain take chorus panic conscience lied trapped inside panic ultimate nightmare welcome fun palace panic try scream dream panic ultimate nightmare welcome palace tonight tried invoke memories guilt driven unconscious mind living lives denied behold faces violence cut pieces look behind repeat chorus bridge look fun games taken awa confess dreams growing destroyed farewall impel back world face every sin take painful bounty representing keeper palace secrets held within repeat chorus goodbye fun palace
"  HOON.J ,  Effect Kim  ",나성에 가면,
  Majical Cloudz  ,Mister,say seen lie damns say seen tell hey mister want right x feel without love feel carried feel without love eyes scare feel mood love know trying feel mood love want loving hey mister want right x love come feeling love goes feeling say seen lie damns say seen tell hey mister want right x love come feeling love goes feeling
  Foy Vance  ,Sunshine or Rain,always baby always true yet never treated like treated never one end phone needed someone talk verse home much lately home yet always pick fall told would never change still feel chorus whenever need call name never leave side may take seasons make heart mend love babe come sunshine rain yeah verse truly want baby like long ago oh mate god made soul swore would never change oh still feel chorus whenever need call name never leave side may take seasons make heart mend love babe oh love babe refrain love babe love babe love babe love babe love babe love chorus whenever need call name never leave side may take seasons make heart mend love babe come sunshine rain ooh
  Judas Priest  ,Leather Rebel,hero night blood thunder rushing till dawn light sky turning red like renegade alone walk fire till crash blaze living edge start chain reaction sears neon light stealing action always takes fight leather rebel lightning dark leather rebel burning heart master streets bullet proof bound glory cities feet turning power running wild free one dares stand destiny rule darkest hours see future writings wall legend lifetime stories recall leather rebel lightning dark leather rebel burning heart see future writings wall legend lifetime stories recall leather rebel lightning dark leather rebel burning heart leather rebel lightning dark leather rebel burning heart leather rebel leather rebel leather rebel leather rebel
  Jason Mraz  ,Better With You,pack bags going away leaving day nice time alone nice know miss home wrote song let know better better better give meaning words love better better better love say words always head take heart better bed better appart alone better better better give meaning words love better better better love say words hoo hoo hoo hoo yeah live people surround love thing comes want know better better better better better give meaning words love better better love say words hoo hoo hoo hoo
"  Queen ,  Paul Rodgers  ",Love Of My Life (Live In Sheffield / 2005),love life hurt broken heart leave love life see bring back bring back take away know means love life leave stolen love desert love life see bring back bring back take away know means remember blown everythin way grow older side remind still love still love hurry back hurry back please bring back home know means love life love life
  We Came As Romans  ,Memories,ends road took together turn another page however forever got one chance seconds fading moonlight wishing thing wan na remember remember moment remember moment remember moment tonight thinking time burn rest lives last never look back give heart give hand cause nothing stopping making memories cause nothing stopping making memories another line begins wonder comes knew different chapters got one chance moonlight want hold gon na remember remember moment remember moment remember moment tonight thinking time burn rest lives last never look back give heart give hand cause nothing stopping making memories cause nothing stopping making memories never getting back admit always become partly one last night remember never getting back admit always become partly let take world together tonight thinking time burn rest lives last never look back give heart give hand cause nothing stopping making memories cause nothing stopping making memories cause nothing stopping one last night remember cause nothing stopping let take world together
  John Mayer  ,Bold As Love,anger smiles towering shiny metallic purple armor queen jealousy envy waits behind fiery green gown sneers grassy ground blue life giving waters taken granted quietly understand happy turquoise armies lay opposite ready wonder fight bold love yeah bold love bold love ask axis red confident flashes trophies war ribbons euphoria orange young full daring unsteady first go round yellow case mellow fact trying say frightened like emotions mine keep holding giving life rainbow like bold bold love yeah bold bold love bold bold love ask axis yeah knows knows knows knows everything bold bold love bold bold love bold bold love
  장기하와 얼굴들  ,새해 복 (Inst.),
  Radiohead  ,Codex (Illum Sphere RMX),sleight hand jump end clear lake one around dragonflies fantasize one gets hurt done nothing wrong slide hand jump end water clear innocent water clear innocent
  Descendents  ,Fighting Myself,run since ever standard family disaster lovers brothers bastards told go shook lumps took running short wisdom wits cunning one nothing unknown point waste blame never strictly speaking sane known fresh dirt wash old stains away tried drown memory learned swim clung kissed cheek sadistically dragged point waste blame never strictly speaking sane known fresh dirt wash old stains away angry psychic self defense wasting energy fighting something see fightin know time unfolds tangles strings attached feelings mangled threads severed still dangle drift away point waste blame never strictly speaking sane known fresh dirt wash old stains away last thing tried end hurting found enemy staring back mirror fightin fightin nobody ring broke things know fixed fought wanted anything stuck around kicks
  바닐라 유니티  ,내가 널 어떻게 잊어,know say goodbye say goodbye say goodbye say goodbye say goodbye say goodbye
  Chuck Berry  ,Almost Grown,know almost grown verse yeah right school said broke rule never dutch carouse around much bother leave alone anyway almost grown verse run around mob got little job going buy little car drive girl park bother us leave us alone anyway almost grown verse got eye little girl ah really world take dance started talkin romance bother us leave us alone anyway almost grown guitar solo verse know still living town done married settled really ball browse around bother us leave us alone anyway almost grown
  Allan Rayman  ,Beverly,oh oh oh wrong friends fight attention falls apart blames start pleased pay mind gets head time give cold shoulder cause always plays cool talks back sometimes back stays turned catch girl slipping yeah looking boy back stays turned girl wants world funny world beverly girl cruella de vil oh perfect sure good enough wrong friends fight attention falls apart blames start pleased pay mind gets head time give cold shoulder cause always plays cool talks back sometimes back stays turned catch girl slipping yeah looking boy back stays turned girl wants world funny world know keep goin beverly girl cruella de vil oh perfect sure never good enough beverly girl cruella de vil oh perfect sure never good enough matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway matter anyway beverly girl cruella de vil oh perfect sure never good enough beverly girl cruella de vil oh perfect sure never good enough beverly girl cruella de vil oh perfect sure never good enough beverly girl cruella de vil oh perfect sure never good enough
  비갠후  ,꿈이었으면,
  Judas Priest  ,Jawbreaker,deadly viper peering coil poison coming boil ticking like time bomb fuse running short verge snapping caught pressure building years bore load cracks appear frame starts distort ready explode jawbreaker crouching coner wound spring piercing eyes flash shimmering muscles contorted claws dug dirt every ounce fibre alert
  Evanescence  ,Lost In Paradise,believing something distant human denying feeling hopelessness promises made let believed broken nothing left feel cruel wanting falling time lost paradise much like past exist still much like feel like belong scared nothing left feel cruel wanting falling time lost paradise one day feel pain anymore take away shadows cause let go nothing left feel cruel wanting falling time lost paradise alone lost paradise
  Maroon 5  ,Story,mean things pleased way things wear dress protect scar seen give please yourelf wish somewhere else justified things tried said near moment stay never go home know everything ever goes story broken heart comes true comes true learned secrets yet burn things said took dive feel alive never heard truth love know pain cause want sit watching eyes close slowly open mine near moment stay never go home know everything ever goes story broken heart comes true comes true confused know life hit miss days stung much sun think may one cover shrouded could listen pain listen know everything ever goes story broken heart comes true know everything ever know story broken heart comes true comes true true comes true true
  달콤한비누  ,서투른 노래,
  Ok Go  ,1000 Miles Per Hour,another long quiet night another long quiet lonely night spent side lot left say lot still could say change mind little bit money could buy us car little luck could get away let get drive one thousand miles hour fly wheat fields water towers go go go go let go let go let go let go look eye know look right cry always day wake morning awake let disappear little bit money could buy us car little luck could get away let get drive one thousand miles hour fly wheat fields water towers go go go go let go let go let go let go drive one thousand miles hour fly wheat fields water towers go go go go let go let go let go let go let go let go let go
  MIKA  ,Blame It On The Girls,intro sitting bar guy came said life stinks saw gold credit card saw way looking people across room looked face know well look face said dude perspective life sucks verse got looks books take pages tell got face make fall knees got money bank thank guess could think livin ease like lovers open show matter sitting much matter wondering hell wishing ugly like blame girls know blame boys keep hating blame mother things said blame father know dead blame girls blame boys blame girls blame boys life could simple never fail complicate every single time could children wife perfect little life blow bottle wine like baby stubborn child matter always looking axe grind matter wondering hell wishing lucky like blame girls know blame boys keep hating blame mother things said blame father know dead blame girls blame boys blame girls blame boys blame girls blame boys blame girls blame boys interlude got looks books take pages tell got face make fall knees got money bank thank guess could feel livin ease blame girls know blame boys keep hating blame mother things said blame father know dead blame girls blame boys blame girls blame boys blame girls blame boys blame girls blame boysssss
  P.O.D.  ,Freedom Fighters,today heard people say dem want live free greedily everyone pay play sun others fight skies gray say like way stay go away ooowoooo freedom fighters ignite jah ooowoooo freedom fighters shine jah live free free die free freedom fighters live free free die free ignite jah live free free die free freedom fighters live free free die free shine jah today heard people say say man came took choice away portray selfishness hate prepare die today say fade away appreciate life liberate ooowoooo freedom fighters ignite jah ooowoooo freedom fighters shine jah live free free die free freedom fighters live free free die free ignite jah live free free die free freedom fighters live free free die free shine jah right live peace must fight keep keep holds truth inside stand defend lay die right live peace must fight keep keep holds truth inside stand defend lay die ooowoooo freedom fighters ignite jah ooowoooo freedom fighters shine jah live free free die free freedom fighters live free free die free ignite jah live free free die free freedom fighters live free free die free shine jah live free free jah say live free jah say die free live free jah say die free live free jah say free live free die free stand defend lay die
  Iron Maiden  ,Sea Of Madness,street somebody crying night fires burn maybe tonight somebody crying reached point return oh eyes see believe oh heart heavy turn back leave chorus like eagle dove fly high wings see bring sadness like river flow towards sea go bring sadness sea madness somewhere hear voice calling dark burns dream got hope falling find world seen oh eyes see believe oh heart heavy turn back leave chorus madness sun shine sea madness wind fill sails madness see bring sadness towards sea go street somebody crying night fires burn maybe tonight somebody crying reached point return oh eyes see believe oh heart heavy turn back leave chorus
  DNCE  ,DANCE,baby got something say tonight got say every time try find words come right stop thinking stop thinking want need cause think falling love go baby bye bye bye tell want ni ni night oh sh sh shy shy tell want ni ni night baby dance come dance clap hands go france come dance come dance clap hands go france beating heart racing chest beating hard yeah pretty girl let take way across world cause stop thinking stop thinking stop thinking want want need need cause think falling love think falling love go baby bye bye bye tell want ni ni night oh sh sh shy shy tell want ni ni night baby dance come dance clap hands go france come dance come dance clap hands go france one amor mon cheri one amor mon cheri go baby bye bye bye tell want ni ni night oh sh sh shy shy tell want ni ni night baby dance come dance clap hands go france come dance come dance clap hands go france baby baby go
  Fleetwood Mac  ,What Makes You Think You`re The One (2015 Remastered),makes think one laugh without cryin makes think one live without dyin every little bit see every little bit makes think one callin makes think one catch fallin every little bit see every little bit makes think one love forever everything done last forever every little bit see every little bit
  Foghat  ,Slow Ride,woo slowride take easy repeat x mood rhythm right move music roll night oooh slowride oooh slowride take easy repeat slow go got get lovin one time hold roll slow ridin woman fine woo mood rhythm right move music roll night oooh slowride take easy slow go got get lovin one time slowride easy slowride sleazy slow go got get lovin one time hold roll slow ridin woman fine slowride take easy slow go slow go come baby take slowride come baby take slowride feels good feels good come baby feels good feel allright repeat x know rhythm right got ta rock night whoa rock night woo woo flamin heart repeat x woo woo woo slowride
  We The Kings  ,Say You Like Me,girl one ever knows say hi shy say hello waiting one take hand shake bet could wish heart always mind cause mine like day time yeah forget forget come far turn around tonight cause never going never giving never gon na leave put hands like say like never going never giving never gon na leave put hands like say like whoa oh oh oh whoa oh oh oh whoa oh oh oh whoa oh oh oh girl one ever knows works double buy clothes nicotine faded dreams baby believe one else like cause never going never giving never gon na leave put hands like say like never going never giving never gon na leave put hands like say like whoa oh oh oh whoa oh oh oh whoa oh oh oh whoa oh oh oh time fall arms cause waiting long angel grab halo lets fly tonight cause never going never giving never gon na leave put hands like say like cause never going never giving never gon na leave put hands like say like never going never giving never gon na leave put hands like say like whoa oh oh oh whoa oh oh oh whoa oh oh oh whoa oh oh oh say like
  Godsmack  ,Awake,two faced feel crawling skin sickened face way think fucking kind hard find feel especially smothering hard find feel please someone help knew angel whispered ear got ta get away hey little bitch glad finally walked away may lived another day hard find feel especially smothering hard find feel please someone help hard find feel controlling every step way hard find feel greedy little baby hard find feel especially smothering hard find feel please someone help hard find feel controlling every step way hard find feel greedy little baby
  The Band CAMINO  ,Honest,oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh verse something blowing smoke caught covers something going us surface chorus honest cause sometimes tell really want lying burning hearts alone dark make midnight call caught real thing nothing honest oh oh oh oh oh oh oh oh oh honest oh oh oh oh oh oh oh oh oh verse feel kiss cause know somehow know go got somehow thought nothing chorus honest cause sometimes tell really want lying burning hearts alone dark make midnight call caught real thing nothing honest us surface instrumental bridge real thing real thing chorus honest cause sometimes tell really want lying burning hearts alone dark make midnight call caught real thing nothing honest outro sometimes tell honest lying burning hearts alone dark make midnight call caught real thing nothing honest
  이적  ,보조개,
  Sepultura  ,Valtio,soul body body without soul brain information vision protection church politics profit religion suffering without cost believe freedom minds without solutions laws without vote lies conversation handle provoked feel think see live dignity life way tired denied sick sick feeding anger tightening fist failing prevent fate disillusion failing protect lives full destruction bowing heads doubtful leaderships moving trust judge unjust feel think see live dignity life way exploitation segregation comes crashing exploitation segregation falling nation feel think see live dignity life way
  Two Ton Shoe  ,Medicine,disease wracked body since day first met reel delirium metaphor love pillow soaked sweat wait come release take away pain imagine let medicine let serumthat coursing veins let medicine give something cool fight fever raging brain never never samewhile incapacitated flying high immune infections share antidote still supply keep hanging long come take away cause patient wearing thin let medicine let serumthat coursing veins let medicine give something cool fight fever raging brain let medicine let serum coursing veins never let medicine let serumthat coursing veins let medicine give something cool fight fever raging brain let medicine let serumthat coursing veins let medicine give something cool fight fever raging brain never
  Mamas Gun  ,Video Games,swinging backyard pull fast car whistling name open beer say get play video game favourite sundress watching get undressed take body downtown say youre bestest lean big kiss put favourite perfume go play video game everything tell time heaven place earth tell things wan na heard like bad girls honey true better ever even knew say world built two worth living somebody loving baby singing old bars swinging old stars living fame kissing blue dark playing pool wild darts video games holds big arms drunk seeing stars think watching friends fall old pauls idea fun playing video games everything tell time heaven place earth tell things wan na heard like bad girls honey true better ever even knew say world built two worth living somebody loving baby baby everything tell time heaven place earth tell things wan na heard like bad girls honey true better ever even knew say world built two worth living somebody loving baby
  Kate Voegele  ,Say You`re Mine,bit tongue long patience gets bit thin got ta tell way think know something different started ordinary something way world looks brighter next one gon na love like darlin take take take time burning like wildfire wishing would say say say mine mine mine let get outta town take last train got million things wan na know easy baby us nowhere go love scare cause running reasons feel tell dying try one gon na love like darlin take take take time burning like wildfire wishing would say say say mine mine mine wonder like underneath streetlights city wrapped around us one ever found us fine one gon na love like darling take take take time one gon na love like darlin take take take time burning like wildfire wishing would say say say mine mine mine
  Ride  ,Twisterella,minute feel chemistry vibrations brain ever explained slip away sight feel magnet night circus see seen bus taking back need anymore bus taking back feel weight letting go feel lightness ever known see light strong see light gone seen bus taking back need anymore bus taking back look twisterella got fella
  Broods  ,Taking You There,dead night meet sleep morning light wake next like dream come true take roam follow back home tell care tell care lose way forget need remind give hold hand take go show side one knows taking taking scars living could forgiven everything need could give scars living could forgiven everything take tell care taking tell care scars living could forgiven taking scars living could forgiven tell care
  신데렐라  ,태양의 집,
  Handsome Ghost  ,Believers,wan na swim sharks tear apart said want live soft light smoke bar like know pressed mouth throwing us hard want left crumbling want connect listening meet get deep underneath done scene want believe could believers follow home sleep clothes wake two alarms shake cold arms want left crumbling want connect listening meet get deep underneath done scene want believe could believers could believers could believers could believers could settled sleep waking packing things dark carry clothes changing running hard want left crumbling want connect listening meet get deep underneath done scene want believe could believers wan na escape covering gone waste settled staying let go alone gone know get hot slow could believers could believers could believers could believers could
  Peach Pit  ,Techno Show,really wan na go techno show like go watch guy spin bass drop chorus though say bass seems okay place dank room man screwed verse know got lit tree saw back waved come dance chorus though say bass seems okay place dank room man screwed bridge though say bass chorus though say bass seems okay place dank room man screwed extra lyrics youtube description lost laugh adrienne lit enough drink last til next week dark inside club see far past done
  Quella Vecchia Locanda  ,Villa Doria Pamphili,scender sulla terra quando intrisa di rugiada puoi porgere le mani verso lei aspettar che il vento porti gi tutte le stelle e circondar quel cuore che le attende scricchiolar le foglie confondersi nell aria tra gemiti di un canto nascer dolce l armonia con la natura gioca si innalza per poi scivolar sui prati vibra noi la gioia per l attimo ineguale quel fragore tutta la sua gloria grido mi risponde volando su quell ala e tuffo tu il tuo nido mi aprirai
  잔나비  ,나 그대에게 모두 드리리,
  Children Of Bodom  ,Hate Me!,born ashes molten hatred raised demons abodes end reaper scythe fall upon light path wrecked mangled wounds life become resurrection evil one ya know fucking care live die need bishop preaching fire get away sins despise everything see got respect humanity never lived wanted immortality reaper shadow fall upon obscure path batered bleed mutherfuckas leave ya could never give cure pain feel inside need bishop preaching fire get away sins despise everything see give fuck hate led reaper walk night show way yer kingdom come believe armageddon baptized alcohol embodiment antichrist living demise born ashes molten hatred raised demons abodes end reaper scythe fall upon light path wrecked mangled wounds life become resurrection evil one ya know fucking care live die need bishop preaching fire get away sins despise everything see give fuck hate led reaper walk night show way yer kingdome come believe armageddon baptized alcohol believe armageddon baptized alcohol hate
  한스 밴드  ,어머니의 일기,
  뷰렛  ,웃지 않는 공주,hey hey hey hey hey hey
  Scarlett Johansson  ,Falling Down (With David Bowie),come miles see halo come st petersburg scarlett well open eyes blind give man luck must fall sea wants steal get caught loves falling falling falling falling forget roses come around sunday gon na choose standing tall go take swig poison like ask silverware ask nothing go put ear ground hearing sound falling falling falling falling go see wrecking ball come swinging along everyone knew hotel goner broke windows took door knobs hauled away couple days someone yell timber take hat lot smaller ground falling falling falling falling
  Michael Learns To Rock  ,Out Of The Blue,almost lose faith still dreaming feared late came along surprise stole heart eyes took right blue simply showing love giving everything love true took blue wondering love trying work came along surprise made frozen mind come alive took right blue simply showing love let darkness brought sun think must one cos took right blue simply showing love giving everything breathing air wings took right night simply filling heart light giving energy love true took blue
  넥스트  ,날아라 병아리,
  주니퍼  ,다시 사랑할 수 있도록,
  The Psychedelic Furs  ,Love My Way,army dance floor fashion gun love room without door kiss enough love way new road follow mind goes put us railroad dearly make us pay laughing faces making way emptiness behind eyes dust hearts want steal us take us apart love way new road follow mind goes love way new road follow mind goes love way new road follow mind goes swallow tears love put new face never win lose run race
  Marilyn Manson  ,Rock Is Dead,simple monkeys alien babies amphetamines boys crucifixes ladies sampled soulless worldwide real webbed sell living safer dead anything belong anything belong rock deader dead shock head sex dope fed fuck protests put bed god tv rock la la la la la la rock la la la la la la rock la la la la la la rock la la la la la la mothers praying full hope full shit build new god medicate ape sell us ersatz dressed real fake anything belong anything belong rock deader dead shock head sex dope fed fuck protests put bed god tv rock la la la la la la rock la la la la la la rock la la la la la la rock la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la rock deader dead shock head sex dope fed fuck protests put bed rock deader dead shock head sex dope fed fuck protests put bed
  Extreme  ,He-Man Woman Hater,women allowed let tell love hate relation man woman none get wrong interpretation live gon na die without sooner later man woman hater inevitable become one got ta really hate love man woman hater man woman hater know love hate cause hate love man behavior need explanation got one track mind men always sexual preoccupation gon na place gon na mine sooner later man woman hater inevitable become one got ta really hate love man woman hater man woman hater know love hate cause hate love man woman hater live em gon na die without em
  Suicide Silence  ,The Price of Beauty,holding throat enough keep fucking mouth shut stand hear scream god fucking bitch feel worry another rape victim destroying beauty worry another rape victim destroying beauty feel feel ripping fake pieces face ripping fake pieces face beautiful skin pockets pockets cosmetic fix mess cosmetic fix mess fix mess fix mess face worth fake fucking beauty worth fake fucking beauty price beauty thought feel feel price price thought
  YUNGBLUD  ,"I Love You, Will You Marry Me",chorus park hill romance got love put fire park hill romance cause expect us walk wire park hill romance got love put fire park hill romance cause expect us walk wire verse kid lifts spray never thought would famous turned mess dreamland quirky act romance version romeo juliet time adidas sneakers cigarettes couple kids trying cut safety net twisted story could bring glory pre chorus love ya marry oh shame got ta pay reality sad sad sad chorus park hill romance got love put fire park hill romance cause expect us walk wire park hill romance got love put fire park hill romance cause expect us walk wire verse write name article seems pretty farcical coppers take coppers hands ban alcohol fundamental narcissistic tried make exist wrote wrote shirts cool merch postcards lighting like piece art kicked side left starve memory breaking broken heart pre chorus love ya marry oh shame got ta pay reality sad sad sad love ya marry oh shame got ta pay reality sad sad sad bridge every day every day every single day every day every day every single day pre chorus love ya marry oh shame got ta pay reality sad sad sad love ya marry oh shame got ta pay reality sad sad sad chorus park hill romance got love put fire park hill romance cause expect us walk wire park hill romance got love put fire park hill romance cause expect us walk wire
  Tom Grennan  ,I Might,oh love oh love love freedom happy table one go movie truly stay night go sleep early pre chorus want got one answer live whatever life choose free chorus want one taking time staying mind changing life want one messing bed fucking head lie look like might verse oh like oh like singing loudly room tune one around stupid acting crazy work hard day spend day lazy pre chorus go want go living fast taking slow like free chorus want one taking time staying mind changing life want one messing bed fucking head lie look like might bridge might never walk away might beg stay might change everything keep close chorus want one taking time staying mind changing life want one messing bed fucking head lie look like might might might look like might
  San Fermin  ,Bride,roses hair roses yard see people places lawn dazzling white blindingly alone strangers floating like ghost ooh ooh ooh suddenly dissociating ooh ooh ooh body mind mind oh done perfect done perfect lies done perfect one perfect bride fizzing blood trying fight paralyzed lidded mumbling sounds feel boil poison chemicals buzzing body trying wrestle control ooh ooh ooh suddenly dissociating ooh ooh ooh body mind mind oh done perfect done perfect lies done perfect one perfect bride da du dah da da da da da da du dah da da da du dah da da da da da da du dah da da da du dah da da da da da da du dah da da roses hair dazzling white dress ribbons wake knife ooh ooh ooh suddenly dissociating ooh ooh ooh body mind mind oh done perfect done perfect lies done perfect one perfect bride da du dah da da da da da da du dah da da da du dah da da da da da da du dah da da da du dah da da da da da da du dah da da
  Miike Snow  ,Change Your Mind,early morning fly away know walk round sun face get back celebrate know backing want ways pre chorus night trading gold diamonds stars blinded fire showing fuck fade away child til another day child got ta keep state mind chorus maybe wait maybe wait maybe could change mind maybe could change mind woah oh verse step backroom take breath away even though time still love taste trying meet eyes keep sanity though know backing want ways pre chorus night trading gold diamonds stars blinded fire showing fuck fade away child til another day child got ta keep state mind chorus maybe wait maybe wait maybe could change mind maybe could change mind woah oh outro could feel waves slamming shore side wait til time fly away fly away could feel waves slamming shore side wait til time fly away fly away could feel waves slamming shore side wait til time fly away fly away oh could feel waves slamming shore side wait til time oh oh oh oh fly away fly away
  더더 (THETHE)  ,눈물이 흐르다,yeah yeah yeah yeah yeah yeah yeah yeah
  Blur  ,Beetlebum (2012 Remaster),beetlebum done gun done beetlebum get nothing done beetlebum get numb done beetlebum lets slip away turns violence gone nothing wrong slip away gone nothing wrong turns slip away gone beetlebum young gun done beetlebum suck thumb make come coz gun done beetlebum
  Alvvays  ,Atop A Cake,lie sofa awake said last night like us top cake let take bite flowers arriving fleets talk let state sheets without well mean wind like slow remain pup put gown got got could lose control driving backseat got got could lose control driving backseat corners begin repeat think getting lost walked end street bitten frost thaw youcan put pail take another route want wear vail got got could lose control driving backseat got got could lose control driving backseat wait lobby someone show come know go bodies lined outside hall want decay mall everything say true would disagree could lose control got got could lose control driving backseat driving backseat
