artist,title,English_clean_lyric
  김광석  ,잊어야 한다는 마음으로,
  동물원  ,월급봉투,
  Elliott Smith  ,No Name #4,change got hurt bad took records clothes pictures boy really made sad packed look back okay let forget car cold smelled like old cigarettes pine bag saw things drew nine like one alone nobody near shame let talk look like wear cowboy boots fame question got back inside one ear ground ready hide cause know around look scared secret tell okay let talk tell okay let forget
  Cocoon  ,Baby (feat. Elisa Erka) (Feat. Elisa Erka),baby baby crazy much love bump belly baby baby baby crazy much love bump belly baby baby baby crazy much love bump belly oh god oh god oh god oh god oh god oh god oh god oh god baby baby crazy much love bump belly baby baby baby crazy much love bump belly
  양병집  ,나는 보았지요,
  K.d. lang  ,Luck In My Eyes ,feel mountain rain wash away shine empty pockets weighing sift soul see lost found gon na walk away trouble head held high look closely see luck eyes hear howling wind sweeps away pain take sorrow cast away worries tomorrow today gon na walk away trouble head held high look closely see luck eyes troubles troubles gone luck eyes worry worry gone
  현경과 영애  ,그리워라,
  루피너스  ,여름밤,
  Cole Swindell  ,Ain`t Worth The Whiskey,care done wrong cause already moved care name girl waste dime bartenders time trying catch buzz thought us drink country song another work week gone raise glass long lost buddy seen might stay one round might close place think second drown memory baby worth whiskey matter friends say never liked anyway see drunk bar broken heart cause drinkin country song another work week gone raisin glass long lost buddy seen might stay one round hell might close place think second drown memory baby worth whiskey good country song another long work week gone raisin glass savin ass overseas might stay one round hell might close place think second drown memory think second drown memory girl worth whiskey worth whiskey
  김민기  ,길,
  배따라기  ,그댄 봄비를 무척 좋아하나요,
  노래를 찾는 사람들  ,잠들지 않는 남도,
  시인과 촌장  ,가시나무,
  노래를 찾는 사람들  ,마른 잎 다시 살아나,
  우쿨소년  ,퇴직쏭,
  이지상  ,귀향,
  Luke Combs  ,One Number Away,sitting home alone trying fall asleep staring hole phone praying rings watching movie seen thousand times maybe playing mayer getting lost favorite lines anything like might whatever takes drown noise wan na hear voice one number away calling said dying inside got head mess girl confess lied said leaving coming back might whiskey midnight rain everywhere go see face brain dial everything want say still one number away stuck red light marlboro light lips smoke mirror get clearer without kiss changing station replacing favorite song maybe mistake hit brakes moving well anything like might whatever takes outrun storm almost door one number away calling said dying inside got head mess girl confess lied said leaving coming back might whiskey midnight rain everywhere go see face brain dial everything want say still one number away pick call forget loved talk wan na hear voice one number away calling said dying inside got head mess girl confess lied said leaving coming back might whiskey midnight rain everywhere go see face brain dial anything want say still one number away away away yeah still one number away
  홍경  ,손이 참 예뻤던 사람 (Feat. 장진희),
  조동진  ,음악은 흐르고 (Remastered),
  Jake Bugg  ,Slide,thinking way world turns stomach churns finally hits sky knew day would come front line woah know take love suffering cause see chapter ends got autumn leaves heartbreak dreams inside inside cause frozen sea slide slide wait like flower snow shadow following cold walk past trees look love woah got wondering love suffering cause see chapter ends got autumn leaves heartbreak dreams inside inside cause frozen sea slide slide slide slide
  Joshua Radin  ,Sky (Feat. Meiko),joshua radin woke dreaming broke dreaming left someone new cried drying brown eyes crying sorry sorry way need wake wake never left dreamt untrue open eyes see sky oh oh oh oh know way keep toes fine say stay forever mine til fall asleep tonight joshua radin meiko last night great fight fell asleep horrible state dreamt loved best friend heart would mend seemed fate way need wake wake never left dreamt untrue open eyes see sky oh oh oh oh know way keep toes fine say stay forever mine til fall asleep tonight sometimes forget love like love like never leave never would never would oh oh oh oh know way keep toes fine say stay forever mine oh oh oh oh oh oh know way keep toes know keep toes fine fine say stay forever mine til fall asleep tonight joshua radin til fall asleep tonight
  Needle&Gem  ,Pigeon`s Home (Studio Live Ver.),heard place gathered evidence music silence air made grace known road tire rolls blinking lights pigeons take slow flights let sing ode written thee seen open window outside nothing like inside almost made cry still bound shadow pain memory tears dream air saturated one hope eternity heard place gathered evidence music silence air made
  노래를 찾는 사람들  ,그날이 오면,
  Nanci Griffith  ,The Ghost Inside Of Me ,papers lie tonight falling news day angels fall like rain love heaven way inside time moves fade ghost fade away race side hearing engines died mood running away stars come love love love cant give away inside time moves fade ghost fade inside time moves fade away dont know fade dont go makes sense talking supermen take away time get away aint like rain cause love love love love heaven away inside time moves fade ghost fade away inside time moves fade away ghost fade man shoes runs light papers lie tonight falling news day love fade away love love love fade away
  Bailey Bryan  ,Own It,right even wrong break things like hearts iphones taxi cab raining car friends jay z dance stop little black dress hightops care still get jealous without gps helpless gon na stray beautiful mess cares say never listen anyway head yeah cool gon na keep making rules call crazy dysfunctional maybe care show cause cause oh oh ambitious like work write love songs flirt awkward conversation shakespeare texting ha sweatpants still lady trip fall public gracefully wild nerdy party hard til least cares say never listen anyway head yeah cool gon na keep making rules call crazy dysfunctional maybe care show cause cause oh oh coolness crazy story making passion style stupid brave wings mistakes style stupid gon na stress beautiful mess cares say never listen anyway heads yeah cool gon na keep making rules call us crazy dysfunctional maybe care show cause oh oh
  Honig  ,The Blue Team,tell would dark put smile face guess know cause love keep secrets maybe odd demons chase say oh know though possibly use know cowboys like quite shows maker show know know know way know luck involved still think idea wish maybe gon na miss gave us maybe hate us know trusted possibly use know cowboys like quite shows maker show know know know
  어그먼트  ,퇴근하자,
  포크를 찾는 사람들  ,연극이 끝난 후,
  Buddy Guy  ,She`s A Superstar,class said baby superstar class know good lord made anything better must kept talking blind man talkin blind man night talking blind man talkin blind man night said every woman talkin buddy said mmm man sight said woman man something hot said woman man like something never seen say centerfold playboy magazine baby superstar class said baby superstar class know good lord made anything else better got held baby superstar love like guitar baby superstar love like guitar care say another woman care
  Bob Dylan  ,What Was It You Wanted,wanted tell know happening going show wanted could say back minute get together wanted tell back start get back track got attention go ahead speak wanted kissing cheek somebody looking give kiss someone shadows someone might missed something needed something understand wanted hand whatever wanted slipped mind would remind kind record breaking needle skip somebody waitin slip lip wanted keepin score person something important maybe wanted tell forgot whatever wanted could somebody tell could get something comes natural easy say want anyway scenery changing getting wrong whole thing going backwards playing song started want free wanted talking
  Alison Krauss  ,The Lucky One (With Union Station),verse lucky one told free wind blowin road loved many hated none say lucky cause know done care world worry sight everything going right cause lucky one verse lucky one always havin fun jack trades master none look world smiling eye laugh devil train rolls give song one night stand looking happy man cause lucky one chorus blessed guess never knowin road choosing next best thing playin winning playin losin verse lucky one know ask look world smilin eye laugh devil train rolls give song one night stand looking happy man cause lucky one chorus verse lucky one know ask matter bet luck follow give song one night stand looking happy man cause lucky one
  Various Artists  ,Tennessee River Run,worked week got done let make tennessee river run hey everybody think time right let get together catfish bite cooped winter waitin day like way feel rockin water baby resist bbq grill summertime jam mile pickwick dam party water whole lotta fun time make tennessee river run get bass boat crank party barge drop anchors big boats break cooler pass ice cold beer look people water man believe swingin rope gon na ball jumpin yellow creek waterfall checking honeys baking sun god bless tennessee river run doo doo n dee dee oh weekend time play leavin tomorrow work week day might call tell em get home anybody else want stay little longer gon na alone floatin tube gon na weigh ton cajun sausage hot dog bun bbq grill summertime jam mile pickwick dam party water whole lotta fun time make tennessee river run doo doo n dee dee nothing like tennessee river run love tennessee river run whoop tennessee river run
  The Swell Season  ,The Moon,cut bonds moon let dogs gather burn gauze spoon suck poison bleed shut door moon let birds gather play fool let souls wander bleed soul slow hurt breaks us plain play seems friends past game breakdowns friends lost sea throw break wasted space slow slow slow slow slow slow cut bonds moon watch dogs gather
  푸리프  ,Don`t You Care,feeling know standing still memories one always memories easy sad looking place hide wish one would bother memories one always memories care think better cry better try find worst tender get waiting day waiting perfect sky fly away place never ever looking place hide wish one would bother memories one always memories care think better cry better try find worst tender get waiting day waiting perfect sky fly away place never ever
  남궁옥분  ,사랑 사랑 누가 말했나,
  동물원  ,아침이면,
  정미조  ,미루나무 아래서,
  조인 (ZOIN)  ,요즘 니가 예뻐 보여,fallin love fallin love fallin love think love
  Charlie Mccoy  ,Orange Blossom Special,look yonder comin comin railroad track hey look yonder comin comin railroad track orange blossom special bringin baby back well going florida get sand shoes maybe californy get sand shoes ride orange blossom special lose new york blues say man going back florida goin back florida know reckon ever worried getting nourishment new york well care die die die die hey talk ramblin fastest train line talk travellin fastest train line orange blossom special rollin seaboard line
"  셋다른 (THREE, Different)  ",노래 이야기,
  이장혁  ,비둘기에게 (시인과 촌장),
  양하영  ,길,
  보은 (클라라 홍)  ,너무 아픈 사랑은 사랑이 아니었음을,
  바다새  ,나의 별,
  자전거 탄 풍경  ,그대와 함께라면 (Acoustic Ver.),
  Aubrie Sellers  ,Something Special,could go lake throw shoes jump water like nothing lose sky get bluer love get truer could wrap blanket steal kiss could go town little coffee shop go sit stars rooftop spend hour talking watch people walking coffee gets colder hold tight something special something time something special mine little celebration walking side hand hand make little history make kind memories last stop smell roses know go fast something special something time something special go lake throw shoes jump water like nothing lose
  그네와 꽃  ,그댄 내게,
  Taylor Swift  ,A Place in this World,verse know want ask cause still trying figure know road walking trying see rain coming even though one feels way chorus alone know strong wrong oh life goes oh girl trying find place world verse got radio old blue jeans wearing heart sleeve feeling lucky today got sunshine could tell need tomorrow mystery oh yeah okay chorus alone know strong wrong oh life goes oh girl trying find place world bridge maybe girl mission ready fly chorus alone know strong wrong oh life goes oh alone know oh girl trying find place world outro oh girl oh girl oh oh oh girl
  hi there(하이데어)  ,제주에는 (feat. 이사강),way way way way way
  공석배  ,일기장 (The Notebook) (Feat. Ezzy Of 꽃잠 프로젝트),
  이장희  ,겨울 이야기,
  Jonas David  ,2151,still chew lines years never found anyone else like bedding shared talk bliss everything even rants missed told change everything else preaching nights church lit scientist knows clockworks tic fed using new sheets life room noone keeps called sub reason duck little know anybody heart little see everybody needs little know anybody heartache sleeptalking nights known words tried arrive heart thirds fed mouse attics mouth father never took us every stage everyone else
  모그모그  ,혼자 쓰는 이야기,
  양희은  ,한사람,
  Fairport Convention  ,Big William,never put foot wrong day joe met big william made offer often wrong tell stick said big william joe put monkey sticks nuts give fourpence lousy rotten dough anyway got much hey joe hear say want time giving away go make money want way want go peru leave delhi guru like work like tell stick said big william joe put monkey sticks nuts give fourpence lousy rotten dough anyway got much tell stick said big william joe put monkey sticks nuts give fourpence lousy rotten dough anyway got much
  조동진  ,흰눈이 하얗게,
  앤드  ,인사,
  윤종신  ,왠지 그럼 안될 것 같아 (With Kelly),
  Glen Hansard  ,Fallen From The Sky,must fallen sky must shattered runway brought many light comes point every fight giving like seems way everyone one said goodbye need somewhere fall apart fall apart rules cain rights made owls caw blame broken glass fool asked moving arrow stop must fallen sky must come pourin rain took many light need somewhere fall apart somewhere fall apart ruins man bloody black fool bull prouder hag night makes rattle ask wolves follow outed man falling star way vern rules never ever multiply must fallen sky must come wrong way came among us every time need somewhere fall apart somewhere fall apart call seek basket case rules thumb break raging skull rag bull nails drag either hand well make worker know place know time must fallen sky
  이호석  ,유체역학 (온스테이지 Ver.),
  Ephemera  ,The Hardest Thing To Do,would ask stay would easy way avoid going trouble would give hand one understand forgive ignore anymore anymore anymore make way top lift head high give would please try make way top lift head high give would please try try make way top lift head high give would please try try would ask stay would easy way avoid going trouble trouble hardest thing make way top lift head high give would please try make way top lift head high give would please try try hardest thing
  귤 (GYUL)  ,"떡볶이에 튀김범벅 (Feat. 나혜, 서우, 현채, 서영, 은지, 근렬)",
  강촌사람들  ,하나의 사랑,
  어쿠스윗  ,"달과 별, 나 사이에 (Inst.)",
  해오른누리  ,나의 노래,
  Eric Clapton  ,Got You On My Mind,got mind feeling kind sad low got mind feeling kind sad low wondering wondering go tears begin fall every time hear name tears begin fall every time hear name since went away nothing seems matter try heart see forget ever want come back know let tears begin fall every time hear name tears begin fall every time hear name since went away nothing seems wondering wondering go wondering wondering go
  Jonny Lang  ,Only A Man,used live life fear worried time waking laying peace mind world became darkened place struggle without end although bitter times days began understand man grew singing songs church questions mind turned back ran away god gave life one night presence fell wept shook fell cried dear jesus rescue understand man said choose keep swimming stream inside head hearing scream well take hand take pain fear fear give burdens give peace desires give need oh chains lord set free heavy lay feet lay feet promise leave never leave go lord follow follow follow follow wherever lead wherever lead wherever lead
  Judy Collins  ,Where Or When ,seems stood talked like looked way remember clothes wearing clothes wore smile smiling smiling remember things happened first time seem happening seems met laughed loved knows
  양희은  ,Both Sides Now (구름 사랑 그리고 인생),bows flows angel hair ice cream castles air feather canyons everywhere looked clouds way block sun rain snow everyone many things would done clouds got way looked clouds sides still somehow cloud illusions recall really know clouds moons junes ferris wheels dizzy dancing way feel every fairy tale comes real looked love way another show leave laughin go care let know give away looked love sides give take still somehow love illusions recall really know love tears fears feeling proud say love right loud dreams schemes circus crowds looked life way old friends acting strange shake heads say changed well something lost something gained living every day looked life sides win lose still somehow life illusions recall really know life really know life
  복태와 한군  ,토끼야 토끼야,
  안치환  ,그대 있음에,
  이연실  ,목로 주점,
  Taylor Swift  ,Everything Has Changed (Feat. Ed Sheeran),good go knew morning woke know something know something seen since hours ago green eyes freckles smile back mind making feel like wan na know better know better know better wan na know better know better know better wan na know better know better know better wan na know know know cause know said hello eyes look like coming home know simple name everything changed know held door mine know since yesterday everything changed walls stood tall painted blue take em take em open door feel stomach butterflies beautiful kind making lost time taking flight making feel right wan na know better know better know better wan na know better know better know better wan na know better know better know better wan na know know know cause know said hello eyes look like coming home know simple name everything changed know held door mine know since yesterday everything changed come back tell feeling like missed time meet tonight let know mind wan na know better know better know better wan na know know know cause know said hello eyes look like coming home know simple name everything changed know held door mine know since yesterday everything changed know said hello dust highest hopes know pouring rain everything changed know new found grace days know face know since yesterday everything changed
  김광석  ,이야기 넷,
  어쿠스틱클라우드  ,내일을 바라본다 (Vocal 석민아),
  자전거 탄 풍경  ,그렇게 너를 사랑해,
  Laura Marling  ,Sophia,oh wondering pondering lately concern touching skin letting shy tired eyed today wounded dust oh wondering pondering lately concern touching skin let tried tired eyed today sometimes sit sometimes stare sometimes look sometimes care rarely weep sometimes must wounded dust bell toll bell gon chime better call woman high bell tolls last day getting knees pray good woman never say whatever day woman going place claim said coming judgment day sophia wounded dust bell toll bell gon chime better call woman high bell tolls last day getting knees pray good woman never say whatever day woman going place claim said coming judgment day sophia wounded dust sophia
  솔개 트리오  ,아직도 못다한 사랑,
  나로  ,봄꽃 같은 너,
  호우앤프랜즈  ,사랑이야,
  라임그린  ,커피,
  Eric Clapton  ,Old Love ,feel body lying bed much confusion going around head makes angry know flame still burns get ever learn old love leave alone old love go home see face know real illusion caused used feel makes angry know flame always burn never get know never learn chorus
  랄라스윗 (lalasweet)  ,여름에게,
  양희은  ,저 높은 곳을 향하여,
  강태구  ,멀리 아주 멀리,
  이지상  ,새,
  Ward Thomas  ,Better Be Home Soon,somewhere deep inside something got hold pushing aside see stretch forever know right first time life tell better home soon stripping back coats lies deception back nothingness like week desert know right first time life tell better home soon say say nothing wrong cause get back home maybe gone oh would cause pain end could start depend know right first time life tell better home soon tell better home soon tell better home soon
  Bahari  ,Wild Ones,laughing till cry lie dance moonlight satisfied wake sun burning young set fire lungs till left none wild ones curious fools trapped flume wild ones raised wolves howl moon oooooooohh oooooooohh war inside mind drowning tides fighting life satisfied intoxicate veins make misbehave great escape till fade away wild ones curious fools trapped flume wild ones raised wolves howl moon oooooooohh oooooooohh wild ones curious fools trapped flume wild ones raised wolves howl moon ooooooooooohh
  이신영  ,그때 그 마음으로,oh oh oh yeah oh
"  양희은 ,  윤종신  ",배낭여행,
  Glen Hansard  ,Leave,wait forever said stood disappoint glad come mind leave leave free time leave leave understand already gone hope feel better took long truth habit falling mouth come mind leave leave please time leave leave let go hand said leave leave let go hand said came leave leave leave leave let go hand said leave leave
  한마음  ,갯바위,
  Sabrina  ,Bleeding Love (Album Version),closed love need pain twice enough vain time starts pass know frozen something happened first time heart melts ground found something true everyone looking round thinking going crazy care say love try pull away know truth heart crippled vein keep closing cut open keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love cut open trying hard hear talk loud piercing sounds fill ears try fill doubt yet know goal keep falling nothing greater rush comes embrace world loneliness see face yet everyone around thinks going crazy maybe maybe care say love try pull away know truth heart crippled vein keep closing cut open keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love cut open draining oh find hard believe wearing scars everyone see care say love try pull away know truth heart crippled vein keep closing cut open keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love cut open keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love keep bleeding keep keep bleeding love cut open keep bleeding keep keep bleeding love
  이정희  ,그대생각,
  Angelo De Augustine  ,I Hope That All Of Your Dreams Come True,home come talk hope dreams come true talk hope dreams come true dreams left balance hope stay back floor searching clouds came ride ride greet new dawns talk hope dreams come true talk hope dreams come true
  장필순  ,그림,
  Hanne Sorvaag  ,Days That End With Y,sorry gave hurry seemed clear getting blurry gets thinking busy working hard miss fight easy starring sky every star got one hard move head convince heart gone done questions mind help close eyes swear trying still sleep days end someone steal heart way done wan na write another love song comes end asking one hard move head convince heart gone done questions mind help close eyes swear trying still sleep days end leave left least easy forget kiss give taste could oh one hard move head convince heart gone done questions mind help close eyes swear trying still sleep days end sorry gave hurry
  양현경  ,부엉이사랑,
  에밀레  ,그대 떠난 빈들에 서서,
"  Norah Jones ,  The Peter Malick Group  ",Strange Transmissions,believe say think stay drawn ebb lost flow beneath breath confess world loveless devil held proof know could fight longest truth baby belong stoop find place entwined took bottom one time could fight longest truth baby belong could trip want know every time think think go receive strange transmissions could trip want know every time think think go receive strange transmissions could fight longest truth baby belong could trip want know every time think think go receive strange transmissions could trip want know every time think think go receive strange transmissions
  강민재  ,향기를 봄,
  The Avett Brothers  ,Kick Drum Heart,footprints snow fabric lonely c covering fables hands rest cold holding last season f f f freezin yeah heart like kick drum heart like kick drum heart like kick drum love like voice walkin fields walkin forest moon us holdin hands rain sayin words like love love yeah heart like kick drum heart like kick drum heart like kick drum love like voice mother mary heard us approaching door although make sound nothing like finding gold within rocks hard cold surprised find always surprised find look back anymore left people chase love following
  루시드폴  ,천사의 노래,
  Phoebe Bridgers  ,Scott Street,walking scott street feeling like stranger open heart open container got stack mail tall shower beer payment plan helicopters head every night go bed spending money earned lonely burn feel ashamed hear name asked sister heard got degree said makes feel old said make asked playing drums said much shit carry band said getting married feel ashamed hear name anyway leave stranger anyway leave stranger stranger
  양현경  ,내이름은 가을 코스모스,
  권승구  ,라벤더바람,
  Jake Owen  ,Days Of Gold,long truck bed hop fire engine red like lipstick let go yeah good friends jug wine little sip baby never know yeah days gold well southern summer whiskey air dogs burner beer ice cold got pretty little lady hold southern summer sun shinin like daddy silver dollar got ta hop old dirt road days gold little july sky high moon shine riverside stealin hearts runnin wild yeah world tennessee boys girls runnin free good times miles yeah days gold well southern summer whiskey air dogs burner beer ice cold got pretty little lady hold southern summer sun shinin like daddy silver dollar got ta hop old dirt road days gold little bit little bit wan na gon na get wild live free shake baby like tambourine slice watermelon spit seed sweat back stickin seat sneak beat heat buzzin honey like bumblebee yeah southern summer whiskey air dogs burner beer ice cold got pretty little lady hold southern summer sun shining like daddy silver dollar got ta hop old dirt road days gold
  Simon & Garfunkel  ,Boxer,poor boy though story seldom told squandered resistance pocketful mumbles promises lies jest still man hears wants hear disregards rest left home family boy company strangers quiet railway station running scared laying low seeking poorer quarters ragged people go looking places would know asking workman wages come looking job get offers come whores seventh avenue declare times lonesome took comfort laying winter clothes wishing gone going home new york city winters bleeding leading going home clearing stands boxer fighter trade carries reminders every glove laid cut till cried anger shame leaving leaving fighter still remains
  양희은  ,인생의 선물,
  스몰토크  ,봄비,
  Colbie Caillat  ,Tailor Made,twenty five mixed emotions tangled pure confusion hard let go past seems easier time movin well said makes laugh makes happy sees smilin back everlasting tailor made stunning golds hues told us persitant beating heart start see everyday never like tailor made tailor tailor made let go mixed emotions forget hesitations together entwined inside feeling feet ground headed ceilin whispered ear absolutley fallen words said clear insist stallin tailor made stunning golds hues told us persitant beating heart start see everyday never like tailor made whoa sister troubled whoa sister please kind cause used tailor made stunning golds hues told us persitant beating heart start see everyday never like tailor made tailor tailor made
"  김윤아 ,  이선규  ",Moon River (비긴어게인2),moon river wider mile crossing style day oh dream maker heart breaker wherever going going way two drifters see world lot world see rainbow end waiting round bend huckleberry friend moon river moon river wider mile crossing style day oh dream maker heart breaker wherever going going way two drifters see world lot world see rainbow end waiting round bend huckleberry friend moon river
"  가인 ,  조형우  ",네 집을 보여줄래,woh woh woh la la lala la lalala lalalala la oh
  Don McLean  ,Sister Fatima,spirit fatima still rules earth knows future knows worth sister fatima god given powers nd street shop sells flowers palace come healed knows business health ills counsel weddings divorces wills full restoration five dollars hour consultation free holy flower likes well two came nowhere like friend searching wandering went without end future dim spirit crushed one sacred moment questions hushed servant fate garden truth humble recruit taffeta booth things known revealed sins forgotten sickness healed five dollars flower free
  Cat Stevens  ,Sad Lisa,hangs head cries shirt must hurt badly tell making sad li open door hide dark lost dark trust cause know must lisa lisa sad lisa lisa eyes like windows trickle rain upon pain getting deeper though love wants relieve walks alone wall wall lost hall hear though know likes near lisa lisa sad lisa lisa sits corner door must tell really wants help show way maybe one day free though know one see lisa lisa sad lisa lisa
  양병집  ,서울하늘 2,
  은빛  ,찼는데 차였다 (Feat. 감성소년),say good bye
  Bob Dylan  ,Knockin` On The Heaven`s Door,mama take badge use anymore gettin dark dark see feel knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door mama put guns ground shoot anymore long black cloud comin feel knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door
  The Brothers Four  ,Lady Greensleeves,alas love wrong cast discourteously courted long delighting company greensleeves joy greensleeves delight greensleeves heart gold lady greensleeves greensleeves farewell adieu may good fortune prosper thee still thy lover true oh come love greensleeves joy greensleeves delihgt greensleeves heart gold lady greensleeves
  카더가든  ,간단한 말,okay love okay love
  7층 남자  ,이냉치냉,
  Yuna  ,Decorate,like rocket mind waiting define everything one knew stick like poster wall wan na move got money pocket nobody rock know seem roll somehow managed get people come people go people gon na come pick fight alright least get see tonight tonight believe almost got famous nothing baby came last minute save believe almost got paid nothing baby cause even go away got feeling gon na stay like picking miracle sidewalk like kitten box contemplate say cause got pathetic time unlike baby got move think good people come people go people gon na come pick fight alright least get see tonight tonight believe almost got famous nothing baby came last minute save believe almost got paid nothing baby cause even go away got feeling gon na stay got feeling gon na stay like rocket mind rocket mind like rocket mind rocket mind like rocket mind rocket mind like rocket mind like poster wall poster wall sticking wan na fall like rocket mind rocket mind like rocket mind
  헤이달리 (Hey Dali)  ,그대,oh oh
  하리니 (HARINIIIII)  ,Happy birthday to you,happy birthday happy birthday love happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday love love love love love love love love love
  신촌 블루스  ,비의 Blues,
  Big Little Lions  ,Soon,amount money hand pay debt leave behind know going got plans looking place unwind yes looking place unwind gon na get soon know gon na get soon amount guilt stop cause intentions still lead hell heart mind soul never walk away wish well yes walk away gon na get soon know gon na get soon soon look ahead go right edge another breath take soon enough another freak took leap faith one distract gone person turned dust body mind thoughts felt wrong need somebody trust yes need somebody gon na get soon oh gon na get soon know gon na get gon na get gon na get gon na get gon na get soon amount money hand pay debt leave behind
  동물원  ,어느 하루,
  커피소년  ,내가 왜 이럴까,
  따로 또 같이  ,나는 이 노래하리오,
  Hudson Taylor  ,Just A Thought,whoa oh oh oh ohhh whoa oh oh oh oh oh scared feel fact totally petrified took hand wheel ever unified throw away help feel well never explain nothing real thought whoa oh oh oh oh oh lost whoa oh oh oh oh oh lot tell whoa oh oh oh oh decided fleeting thought whoa oh oh oh oh oh lost shot foot oh cry posed signify time hooked took unify throw away help feel well never explain nothing real thought whoa oh oh oh oh lost whoa oh oh oh oh oh lot tell whoa oh oh oh oh decided fleeting thought whoa oh oh oh oh oh lost get right get right head get right get right head dreamt come save come help needed friend dreamt come save end free traces trust gone never explain nothing real thought whoa oh oh oh oh lost whoa oh oh oh oh oh lot tell whoa oh oh oh oh decided fleeting thought whoa oh oh oh oh oh lost fleeting thought whoa oh oh oh oh lost fleeting thought whoa oh oh oh oh oh lost
  Blake Shelton  ,God`s Country,right outside one church town gold dirt road whole lot nothin got deed land ground god country pray rain thank fallen cause brings grain little bit money put back plate guess call god country saw light sunrise sittin back muddy riverside gettin baptized holy water shine dogs runnin saved sound found dixie whistled wind get heaven bound devil went georgia stick around god country turned dirt worked week done take break break bread sunday cause proud god country yeah yeah saw light sunrise sittin back muddy riverside gettin baptized holy water shine dogs runnin saved sound found dixie whistled wind get heaven bound devil went georgia stick around god country yeah god country god country care headstone reads kind pine wood box end time lay six feet deep god country yeah yeah saw light sunrise sittin back muddy riverside gettin baptized holy water shine dogs runnin saved sound found dixie whistled wind get heaven bound devil went georgia stick around god country god country yeah saw light sunrise sittin back muddy riverside gettin baptized holy water shine dogs runnin saved sound found dixie whistled wind get heaven bound devil went georgia stick around god country
  신형원  ,쓸쓸한 사람,
  Collin Raye  ,The Time Machine,circled stared nervous scared knew thrill cost think twice amazing device last chance see lost time really river stream needed set sights past finished glass went back history casual eye bar stool really much seems drinks sits time machine like pioneers swallowed fears watched whole room fade black dying go fool knows hard come back tonight tired lonely tomorrow cure slip away find yesterday spend one night far customers tell one fool talks every man place would line knew seat really casual eye bar stool really much seems drinks sits time machine drinks sits time machine
  홍찬미  ,좋아하는 마음,
  Sabrina  ,Chasing Cars (Album Version),everything need anything anyone lay lay would lie forget world quite know say feel three words said much enough lay lay would lie forget world forget told get old show garden bursting life let waste time chasing cars around heads need grace remind find lay lay would lie forget world forget told get old show garden bursting life ever perfect eyes see know confused well know things never change us lay lay would lie forget world
  Sandy Denny  ,Sweet Rosemary,young man oh fine sweet rosemary say gathered flowers sang wedding day oh lass school looked sky among woodlands cool gathering sweet primroses wish little bird wings could fly would find true love speak heart would flutter like wings oh see dear one pretty words like sing beneath morning sun oh young man oh fine sweet rosemary say gathered flowers sang wedding day gathered flowers sang wedding day
  멜로디핑크  ,좋아요 (I Like),think fell love walking rain
  런치송 프로젝트  ,Flying,one one alright alright alright one alright alright alright alright alright alright alright alright alright
  윤명운  ,김치Rag,rag melody rag gutar blues rag rag
  김세환  ,젊은 연인들,
  여행스케치  ,난 나직이 그의 이름을 불러 보았어,
  전우송  ,다시 기억,
  루나 (LUNA)  ,안녕 이대로 안녕 (BYE BYE),um um um yeah um um yeah yeah um um yeah yeah um um yeah yeah
  Big Baby Driver  ,Constantly Vanishing Me,hope stay hope stay good time vanish go devils night vanish go devils night
  최강희  ,약속,woah woah
  송창식  ,상아의 노래,
  Sabrina  ,Let It Go,snow glows white mountain tonight footprint seen kingdom isolation looks like queen wind howling like swirling storm inside keep heaven knows tried let let see good girl always conceal feel let know well know let go let go hold back let go let go turn away slam door care going say let storm rage cold never bothered anyway funny distance makes everything seem small fears controlled get time see test limits break right wrong rules free let go let go one wind sky let go let go never see cry stand stay let storm rage power flurries air ground soul spiraling frozen fractals around one thought crystallizes like icy blast never going back past past let go let go rise like break dawn let go let go perfect girl gone stand light day let storm rage cold never bothered anyway
  10CM  ,애상,
"  정태춘 ,  박은옥  ",소리없이 흰 눈은 내리고,
  Ella Grace  ,She,seen girl loose courage tired world acknowledged seen girl fire veins looked like looked like seen burning embers sparks one else remembers seen girl fire veins looked like looked like eyes streamed ruby red asked heart loud hard ignore looked like looked like looked like looked like looked like looked like looked like looked like
  김만수  ,푸른 시절,
  Carole King  ,(You Make Me Feel Like) A Natural Woman,looking morning rain used feel uninspired knew face another day lord made feel tired day met life unkind key peace mind cause make feel make feel make feel like natural woman soul lost found came along claim know wrong til kiss helped name longer doubtful living make happy need cause make feel make feel make feel like natural woman oh baby done make feel good inside wan na close make feel alive make feel make feel make feel like natural woman make feel make feel make feel like natural woman
  스텔라장 (Stella Jang)  ,Alright (Inst.),gim gim gim gim give back little little day day let say without hesitation alright ye alright yes cuz mind mind stress tears time wasting little little day day let say without hesitation alright ye alright yes cuz mind mind need say alright ye alright yes cuz mind mind alright ye alright yes cuz mind mind
